# MEAN_SAMPLE_SIZE = 68464
# TOTAL_GENES = 18910
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_detection_of_visibl...          SET      55    -0.094923   -0.0051119      0.12195      0.78183 GO_bp:go_detection_of_visible_light
GO_bp:go_regulation_of_prote...36        SET      12      0.17572    0.0044252       0.2007      0.19065 GO_bp:go_regulation_of_protein_localization_to_chromosome_telomeric_region
GO_bp:go_nuclear_transcribed...2         SET      72     0.023729    0.0014615     0.094237       0.4006 GO_bp:go_nuclear_transcribed_mrna_catabolic_process_deadenylation_dependent_decay
GO_bp:go_histone_h3_k4_methy...          SET      53    -0.079083    -0.004181      0.11355      0.75693 GO_bp:go_histone_h3_k4_methylation
GO_bp:go_negative_regulation...58        SET      45     0.048454    0.0023609      0.13981      0.36446 GO_bp:go_negative_regulation_of_blood_pressure
GO_bp:go_alcohol_metabolic_p...          SET     212     0.007049   0.00074219     0.057842       0.4515 GO_bp:go_alcohol_metabolic_process
GO_bp:go_negative_regulation...323       SET      15      0.13671    0.0038489      0.22667      0.27322 GO_bp:go_negative_regulation_of_interleukin_12_production
GO_bp:go_cell_substrate_junc...          SET      93     0.043623    0.0030518     0.093075      0.31965 GO_bp:go_cell_substrate_junction_assembly
GO_bp:go_regulation_of_b_cel...1         SET     114    -0.023709   -0.0018353     0.080807      0.61539 GO_bp:go_regulation_of_b_cell_activation
GO_bp:go_regulation_of_cellu...26        SET      18     -0.11172   -0.0034454      0.22058      0.69374 GO_bp:go_regulation_of_cellular_response_to_vascular_endothelial_growth_factor_stimulus
GO_bp:go_regulation_of_stero...4         SET      45    -0.092689   -0.0045163      0.14033      0.74553 GO_bp:go_regulation_of_sterol_transport
GO_bp:go_positive_regulation...414       SET     942    0.0082454    0.0017939      0.02928      0.38913 GO_bp:go_positive_regulation_of_intracellular_signal_transduction
GO_bp:go_negative_regulation...277       SET     236    -0.058286   -0.0064708     0.058903      0.83879 GO_bp:go_negative_regulation_of_growth
GO_bp:go_negative_regulation...394       SET      14     0.080522    0.0021902       0.2474      0.37241 GO_bp:go_negative_regulation_of_macrophage_derived_foam_cell_differentiation
GO_bp:go_regulation_of_syste...1         SET     553     0.041052    0.0069169     0.039269      0.14793 GO_bp:go_regulation_of_system_process
GO_bp:go_regulation_of_cytos...2         SET     332     0.013129    0.0017244     0.050011      0.39646 GO_bp:go_regulation_of_cytosolic_calcium_ion_concentration
GO_bp:go_regulation_of_carbo...1         SET      89      0.12188     0.008342     0.090494     0.089025 GO_bp:go_regulation_of_carbohydrate_biosynthetic_process
GO_bp:go_response_to_bmp                 SET     153      0.11105    0.0099486     0.073322     0.064955 GO_bp:go_response_to_bmp
GO_bp:go_response_to_ph                  SET      36    -0.074129   -0.0032314      0.14715      0.69278 GO_bp:go_response_to_ph
GO_bp:go_small_molecule_cata...          SET     382      0.03193    0.0044922     0.044752      0.23778 GO_bp:go_small_molecule_catabolic_process
GO_bp:go_oxalate_transport               SET      11     -0.53661    -0.012939      0.21668      0.99336 GO_bp:go_oxalate_transport
GO_bp:go_cellular_response_t...35        SET      15      -0.3725    -0.010487      0.22028      0.95458 GO_bp:go_cellular_response_to_exogenous_dsrna
GO_bp:go_response_to_tempera...          SET     221     0.080427    0.0086439     0.056597     0.077661 GO_bp:go_response_to_temperature_stimulus
GO_bp:go_dna_replication_che...          SET      16    0.0048067   0.00013976      0.17967      0.48933 GO_bp:go_dna_replication_checkpoint
GO_bp:go_response_to_acetylc...          SET      27      0.42137     0.015911      0.17669     0.008551 GO_bp:go_response_to_acetylcholine
GO_bp:go_cellular_modified_a...3         SET      37      0.21487    0.0094955      0.13566     0.056619 GO_bp:go_cellular_modified_amino_acid_metabolic_process
GO_bp:go_regulation_of_isoty...1         SET      34     0.043138    0.0018276      0.13801      0.37731 GO_bp:go_regulation_of_isotype_switching
GO_bp:go_cellular_glucose_ho...          SET     142      0.13678     0.011809     0.072184     0.029061 GO_bp:go_cellular_glucose_homeostasis
GO_bp:go_head_development                SET     724     0.023125    0.0044374     0.033516      0.24511 GO_bp:go_head_development
GO_bp:go_regulation_of_hemat...1         SET      80    -0.092318   -0.0059921     0.086188      0.85794 GO_bp:go_regulation_of_hematopoietic_progenitor_cell_differentiation
GO_bp:go_cyclic_nucleotide_b...          SET      21    -0.063369   -0.0021106      0.20185      0.62321 GO_bp:go_cyclic_nucleotide_biosynthetic_process
GO_bp:go_regulation_of_appet...          SET      20      0.25382    0.0082504      0.21653      0.12056 GO_bp:go_regulation_of_appetite
GO_bp:go_protein_deglycosyla...          SET      28      0.11056    0.0042513      0.14638      0.22504 GO_bp:go_protein_deglycosylation
GO_bp:go_positive_regulation...837       SET      17     -0.15157   -0.0045425      0.24109      0.73522 GO_bp:go_positive_regulation_of_transforming_growth_factor_beta_production
GO_bp:go_regulation_of_phosp...7         SET      12      0.25439    0.0064064      0.23243      0.13688 GO_bp:go_regulation_of_phospholipase_a2_activity
GO_bp:go_response_to_vitamin...2         SET      35   -0.0088937  -0.00038228      0.15359      0.52309 GO_bp:go_response_to_vitamin_d
GO_bp:go_translational_elong...          SET     132    0.0069843   0.00058151     0.067085      0.45854 GO_bp:go_translational_elongation
GO_bp:go_regulation_of_cell_...40        SET     196   -0.0051677   -0.0005234     0.066888      0.53079 GO_bp:go_regulation_of_cell_substrate_adhesion
GO_bp:go_cytokine_secretion              SET     205    -0.048188   -0.0049901     0.060749      0.78617 GO_bp:go_cytokine_secretion
GO_bp:go_positive_regulation...608       SET      51      0.13344    0.0069207      0.12092       0.1349 GO_bp:go_positive_regulation_of_oxidoreductase_activity
GO_bp:go_lymphocyte_chemotax...          SET      59     -0.20322    -0.011334      0.12808       0.9437 GO_bp:go_lymphocyte_chemotaxis
GO_bp:go_mesodermal_cell_dif...          SET      30      0.36691     0.014603      0.16202     0.011773 GO_bp:go_mesodermal_cell_differentiation
GO_bp:go_metanephric_mesench...2         SET      15       0.1681    0.0047326      0.24869      0.24955 GO_bp:go_metanephric_mesenchyme_development
GO_bp:go_benzene_containing_...          SET      13      0.24889    0.0065238      0.27555       0.1832 GO_bp:go_benzene_containing_compound_metabolic_process
GO_bp:go_auditory_receptor_c...1         SET      17     -0.15063   -0.0045144      0.20965      0.76376 GO_bp:go_auditory_receptor_cell_development
GO_bp:go_regulation_of_acros...          SET      16     -0.21949   -0.0063821      0.21562      0.84565 GO_bp:go_regulation_of_acrosome_reaction
GO_bp:go_neuronal_stem_cell_...          SET      22      0.22204    0.0075692      0.19049       0.1219 GO_bp:go_neuronal_stem_cell_population_maintenance
GO_bp:go_organic_cyclic_comp...          SET     570     0.045564    0.0077908     0.035253     0.098103 GO_bp:go_organic_cyclic_compound_catabolic_process
GO_bp:go_actin_filament_poly...          SET     165   -0.0054656  -0.00050833     0.067753      0.53215 GO_bp:go_actin_filament_polymerization
GO_bp:go_smooth_muscle_contr...          SET     104      0.15842     0.011717     0.091129     0.041074 GO_bp:go_smooth_muscle_contraction
GO_bp:go_macrophage_chemotax...          SET      35    -0.031199    -0.001341      0.13998      0.58819 GO_bp:go_macrophage_chemotaxis
GO_bp:go_neutral_lipid_metab...          SET     112      0.14194     0.010892     0.081804     0.041368 GO_bp:go_neutral_lipid_metabolic_process
GO_bp:go_positive_regulation...402       SET      19     -0.15914    -0.005042      0.20577      0.78035 GO_bp:go_positive_regulation_of_interleukin_4_production
GO_bp:go_defense_response_to...4         SET      75     0.050272    0.0031598      0.10181      0.31073 GO_bp:go_defense_response_to_gram_positive_bacterium
GO_bp:go_amino_acid_betaine_...2         SET      10      -0.3222   -0.0074077      0.26008       0.8923 GO_bp:go_amino_acid_betaine_metabolic_process
GO_bp:go_alpha_beta_t_cell_a...          SET     127     0.073642    0.0060149     0.080429      0.17994 GO_bp:go_alpha_beta_t_cell_activation
GO_bp:go_ribonucleoprotein_c...2         SET      14      0.31955    0.0086918      0.19141     0.047519 GO_bp:go_ribonucleoprotein_complex_disassembly
GO_bp:go_enteroendocrine_cel...          SET      27     0.080817    0.0030517       0.1755      0.32258 GO_bp:go_enteroendocrine_cell_differentiation
GO_bp:go_cellular_aldehyde_m...          SET      40     0.085949    0.0039489      0.13089       0.2557 GO_bp:go_cellular_aldehyde_metabolic_process
GO_bp:go_rhythmic_behavior               SET      43     0.017238   0.00082111      0.14284      0.45197 GO_bp:go_rhythmic_behavior
GO_bp:go_developmental_pigme...          SET      42      0.15138    0.0071265      0.13891      0.13791 GO_bp:go_developmental_pigmentation
GO_bp:go_acidic_amino_acid_t...          SET      64      0.10314    0.0059903      0.11615      0.18727 GO_bp:go_acidic_amino_acid_transport
GO_bp:go_non_recombinational...          SET      85     0.092708    0.0062017     0.087806      0.14553 GO_bp:go_non_recombinational_repair
GO_bp:go_carbohydrate_metabo...          SET     528     0.045551    0.0075046     0.037158      0.11014 GO_bp:go_carbohydrate_metabolic_process
GO_bp:go_regulation_of_actin...4         SET      87     0.058037    0.0039276     0.099134      0.27913 GO_bp:go_regulation_of_actin_filament_bundle_assembly
GO_bp:go_olfactory_lobe_deve...          SET      31      0.20296    0.0082112      0.17704      0.12582 GO_bp:go_olfactory_lobe_development
GO_bp:go_response_to_interle...10        SET      37     -0.12033   -0.0053176       0.1513      0.78678 GO_bp:go_response_to_interleukin_6
GO_bp:go_vasculogenesis                  SET      72     -0.24019    -0.014793      0.10731      0.98739 GO_bp:go_vasculogenesis
GO_bp:go_lipopolysaccharide_...          SET      54     -0.16954    -0.009047      0.11696      0.92639 GO_bp:go_lipopolysaccharide_mediated_signaling_pathway
GO_bp:go_regulation_of_cell_...6         SET     364     -0.07527    -0.010342     0.045985      0.94916 GO_bp:go_regulation_of_cell_cell_adhesion
GO_bp:go_branching_involved_...2         SET      12      -0.3532   -0.0088948      0.28952      0.88874 GO_bp:go_branching_involved_in_labyrinthine_layer_morphogenesis
GO_bp:go_regulation_of_t_cel...9         SET      57      0.21206     0.011625      0.11803      0.03621 GO_bp:go_regulation_of_t_cell_mediated_immunity
GO_bp:go_mechanoreceptor_dif...          SET      58     0.037115    0.0020524      0.11619       0.3747 GO_bp:go_mechanoreceptor_differentiation
GO_bp:go_histone_ubiquitinat...          SET      40    -0.089222   -0.0040993      0.14299      0.73367 GO_bp:go_histone_ubiquitination
GO_bp:go_cellular_response_t...9         SET     131     -0.01484   -0.0012309     0.077576      0.57585 GO_bp:go_cellular_response_to_antibiotic
GO_bp:go_negative_regulation...383       SET      23    -0.041913   -0.0014609      0.18118      0.59147 GO_bp:go_negative_regulation_of_lyase_activity
GO_bp:go_neuron_apoptotic_pr...          SET     225      0.11972     0.012981     0.056471     0.017009 GO_bp:go_neuron_apoptotic_process
GO_bp:go_regulation_of_vasoc...          SET      54      0.32391     0.017285      0.13048    0.0065286 GO_bp:go_regulation_of_vasoconstriction
GO_bp:go_cellular_response_t...38        SET      51      0.13397    0.0069483      0.12519      0.14229 GO_bp:go_cellular_response_to_fatty_acid
GO_bp:go_monovalent_inorgani...1         SET      26      -0.2263   -0.0083858      0.16873      0.91007 GO_bp:go_monovalent_inorganic_anion_homeostasis
GO_bp:go_regulation_of_ph                SET      94     -0.10386   -0.0073047     0.088581       0.8795 GO_bp:go_regulation_of_ph
GO_bp:go_cyclooxygenase_path...          SET      11     0.010111   0.00024379      0.25976      0.48448 GO_bp:go_cyclooxygenase_pathway
GO_bp:go_cell_surface_recept...1         SET     582     0.089345     0.015432       0.0363    0.0069267 GO_bp:go_cell_surface_receptor_signaling_pathway_involved_in_cell_cell_signaling
GO_bp:go_positive_regulation...708       SET      50    -0.097329   -0.0049982      0.12585      0.78034 GO_bp:go_positive_regulation_of_response_to_cytokine_stimulus
GO_bp:go_proteoglycan_biosyn...          SET      64     0.038773    0.0022519      0.11386      0.36673 GO_bp:go_proteoglycan_biosynthetic_process
GO_bp:go_granulocyte_differe...          SET      31    -0.010567  -0.00042752      0.14626       0.5288 GO_bp:go_granulocyte_differentiation
GO_bp:go_golgi_ribbon_format...          SET      12      0.04862    0.0012244      0.25675       0.4249 GO_bp:go_golgi_ribbon_formation
GO_bp:go_negative_regulation...213       SET      10      0.21695    0.0049878       0.2845      0.22286 GO_bp:go_negative_regulation_of_endoplasmic_reticulum_unfolded_protein_response
GO_bp:go_deoxyribonucleotide...          SET      15     -0.19887   -0.0055989      0.23685      0.79944 GO_bp:go_deoxyribonucleotide_biosynthetic_process
GO_bp:go_protein_localizatio...21        SET      27     0.042843    0.0016178      0.15712      0.39255 GO_bp:go_protein_localization_to_golgi_apparatus
GO_bp:go_positive_regulation...651       SET     230     0.057735    0.0063287     0.054666      0.14546 GO_bp:go_positive_regulation_of_protein_complex_assembly
GO_bp:go_perk_mediated_unfol...          SET      21      -0.1519   -0.0050593      0.18611      0.79279 GO_bp:go_perk_mediated_unfolded_protein_response
GO_bp:go_response_to_cortico...2         SET      20      0.32873     0.010685      0.20473     0.054185 GO_bp:go_response_to_corticosterone
GO_bp:go_regulation_of_viral...5         SET      61     0.096021     0.005445      0.10169      0.17252 GO_bp:go_regulation_of_viral_transcription
GO_bp:go_negative_regulation...541       SET      66     0.012478   0.00073593       0.1057      0.45301 GO_bp:go_negative_regulation_of_protein_complex_disassembly
GO_bp:go_positive_regulation...191       SET      11     -0.21071   -0.0050806      0.28819      0.76765 GO_bp:go_positive_regulation_of_cysteine_type_endopeptidase_activity_involved_in_apoptotic_signaling_pathway
GO_bp:go_tube_formation                  SET     142    -0.093559   -0.0080771     0.073498      0.89847 GO_bp:go_tube_formation
GO_bp:go_cellular_response_t...109       SET     241     0.096765     0.010854     0.056631     0.043763 GO_bp:go_cellular_response_to_steroid_hormone_stimulus
GO_bp:go_ribonucleoprotein_c...1         SET     424     0.035957    0.0053236     0.038959      0.17802 GO_bp:go_ribonucleoprotein_complex_biogenesis
GO_bp:go_meiotic_cell_cycle              SET     235     0.060161     0.006665     0.052568      0.12623 GO_bp:go_meiotic_cell_cycle
GO_bp:go_positive_regulation...704       SET      13       0.3458    0.0090638      0.24911     0.082559 GO_bp:go_positive_regulation_of_renal_sodium_excretion
GO_bp:go_response_to_stimulu...          SET      15      0.08965     0.002524      0.23097      0.34895 GO_bp:go_response_to_stimulus_involved_in_regulation_of_muscle_adaptation
GO_bp:go_cell_fate_determina...          SET      40     0.087269    0.0040095      0.14784       0.2775 GO_bp:go_cell_fate_determination
GO_bp:go_detection_of_mechan...4         SET      12     -0.18765   -0.0047256       0.2938      0.73848 GO_bp:go_detection_of_mechanical_stimulus_involved_in_sensory_perception_of_sound
GO_bp:go_regulation_of_osteo...1         SET     106     0.073901    0.0055175     0.088784      0.20261 GO_bp:go_regulation_of_osteoblast_differentiation
GO_bp:go_positive_regulation...807       SET      46     0.091917     0.004528        0.118        0.218 GO_bp:go_positive_regulation_of_telomere_maintenance
GO_bp:go_positive_regulation...253       SET      10      0.23795    0.0054707      0.33764      0.24049 GO_bp:go_positive_regulation_of_epidermal_growth_factor_activated_receptor_activity
GO_bp:go_mrna_transcription              SET      23      0.13012    0.0045352      0.16827       0.2197 GO_bp:go_mrna_transcription
GO_bp:go_coenzyme_metabolic_...          SET     244    -0.020639   -0.0023293     0.056884      0.64163 GO_bp:go_coenzyme_metabolic_process
GO_bp:go_cellular_lipid_meta...          SET     843     0.020947    0.0043232     0.030583       0.2467 GO_bp:go_cellular_lipid_metabolic_process
GO_bp:go_gdp_metabolic_proce...          SET       6     -0.20256   -0.0036077      0.40985      0.68942 GO_bp:go_gdp_metabolic_process
GO_bp:go_regulation_of_prote...23        SET      20     -0.22595   -0.0073446      0.20324      0.86688 GO_bp:go_regulation_of_protein_homooligomerization
GO_bp:go_regulation_of_fatty...2         SET      40  -0.00025821  -1.1863e-05      0.13631      0.50076 GO_bp:go_regulation_of_fatty_acid_biosynthetic_process
GO_bp:go_cellular_response_t...27        SET      20     -0.30857     -0.01003      0.19417      0.94398 GO_bp:go_cellular_response_to_dsrna
GO_bp:go_interspecies_intera...          SET     872     0.043585    0.0091413     0.029048     0.066757 GO_bp:go_interspecies_interaction_between_organisms
GO_bp:go_positive_regulation...386       SET      11     -0.26202   -0.0063179      0.24562      0.85695 GO_bp:go_positive_regulation_of_interferon_gamma_biosynthetic_process
GO_bp:go_lamellipodium_organ...          SET      78      0.12105    0.0077583     0.097947      0.10827 GO_bp:go_lamellipodium_organization
GO_bp:go_regulation_of_dna_d...1         SET      14     -0.19582   -0.0053263      0.19794      0.83873 GO_bp:go_regulation_of_dna_damage_checkpoint
GO_bp:go_negative_regulation...387       SET      34     -0.17346   -0.0073489      0.15171      0.87356 GO_bp:go_negative_regulation_of_lymphocyte_mediated_immunity
GO_bp:go_negative_regulation...376       SET      26      0.27339     0.010131      0.17041     0.054331 GO_bp:go_negative_regulation_of_lipid_transport
GO_bp:go_regulation_of_heart...5         SET      36      -0.1445   -0.0062989       0.1642      0.81056 GO_bp:go_regulation_of_heart_rate_by_cardiac_conduction
GO_bp:go_ketone_biosynthetic...          SET      41      0.19259    0.0089584      0.12162     0.056647 GO_bp:go_ketone_biosynthetic_process
GO_bp:go_i_kappab_phosphoryl...          SET      17     0.084969    0.0025466      0.19116      0.32835 GO_bp:go_i_kappab_phosphorylation
GO_bp:go_positive_regulation...525       SET      11     -0.25151   -0.0060645      0.23954      0.85313 GO_bp:go_positive_regulation_of_mrna_3_end_processing
GO_bp:go_grooming_behavior               SET      17     0.039511    0.0011842      0.22956      0.43167 GO_bp:go_grooming_behavior
GO_bp:go_regulation_of_histo...7         SET      25    0.0090167   0.00032764      0.16867      0.47868 GO_bp:go_regulation_of_histone_h3_k4_methylation
GO_bp:go_glucose_metabolic_p...          SET     110    0.0047642   0.00036231     0.081846      0.47679 GO_bp:go_glucose_metabolic_process
GO_bp:go_positive_regulation...67        SET      35      0.22614    0.0097202      0.16112      0.08024 GO_bp:go_positive_regulation_of_blood_pressure
GO_bp:go_regulation_of_anoik...          SET      24     0.081521    0.0029025      0.19073      0.33454 GO_bp:go_regulation_of_anoikis
GO_bp:go_positive_regulation...92        SET      25     -0.15969   -0.0058026       0.1913      0.79807 GO_bp:go_positive_regulation_of_cardiac_muscle_cell_proliferation
GO_bp:go_negative_regulation...719       SET      15      0.24253    0.0068281      0.24918      0.16521 GO_bp:go_negative_regulation_of_viral_entry_into_host_cell
GO_bp:go_negative_regulation...49        SET      15     0.053163    0.0014968      0.23042      0.40877 GO_bp:go_negative_regulation_of_b_cell_proliferation
GO_bp:go_purine_nucleobase_m...          SET       7    -0.080445   -0.0015475      0.39341      0.58101 GO_bp:go_purine_nucleobase_metabolic_process
GO_bp:go_nucleobase_containi...4         SET      28     -0.10714   -0.0041197      0.17267      0.73253 GO_bp:go_nucleobase_containing_small_molecule_interconversion
GO_bp:go_mitochondrial_fusion            SET      22      0.12998    0.0044311      0.17108       0.2237 GO_bp:go_mitochondrial_fusion
GO_bp:go_regulation_of_depho...          SET     190     0.018917    0.0018867     0.061165      0.37855 GO_bp:go_regulation_of_dephosphorylation
GO_bp:go_carbohydrate_homeos...          SET     231       0.1162     0.012764     0.056883     0.020547 GO_bp:go_carbohydrate_homeostasis
GO_bp:go_neuron_projection_r...          SET      54     0.046737     0.002494      0.12291      0.35188 GO_bp:go_neuron_projection_regeneration
GO_bp:go_cartilage_developme...2         SET      46     0.049389     0.002433       0.1298      0.35179 GO_bp:go_cartilage_development_involved_in_endochondral_bone_morphogenesis
GO_bp:go_negative_regulation...218       SET      12     0.035545   0.00089516      0.28993      0.45121 GO_bp:go_negative_regulation_of_epidermal_cell_differentiation
GO_bp:go_long_term_synaptic_...2         SET      83    0.0070826   0.00046821     0.093181      0.46971 GO_bp:go_long_term_synaptic_potentiation
GO_bp:go_monocarboxylic_acid...4         SET     154     0.070476    0.0063342      0.07136      0.16168 GO_bp:go_monocarboxylic_acid_transport
GO_bp:go_regulation_of_cytos...1         SET     488   -0.0077245   -0.0012248     0.039189      0.57813 GO_bp:go_regulation_of_cytoskeleton_organization
GO_bp:go_sex_differentiation             SET     245   0.00031139   3.5215e-05     0.056941      0.49782 GO_bp:go_sex_differentiation
GO_bp:go_negative_regulation...299       SET      65   -0.0023037  -0.00013483      0.11347       0.5081 GO_bp:go_negative_regulation_of_hormone_secretion
GO_bp:go_cell_cycle                      SET    1704     0.033933    0.0097165     0.021205     0.054781 GO_bp:go_cell_cycle
GO_bp:go_cellular_response_t...96        SET      18    -0.014988   -0.0004622      0.21025      0.52841 GO_bp:go_cellular_response_to_ph
GO_bp:go_negative_regulation...86        SET      14      0.61596     0.016754      0.25373    0.0076036 GO_bp:go_negative_regulation_of_catecholamine_secretion
GO_bp:go_regulation_of_intri...3         SET      37     0.087031    0.0038461      0.13619      0.26141 GO_bp:go_regulation_of_intrinsic_apoptotic_signaling_pathway_in_response_to_dna_damage
GO_bp:go_response_to_vitamin...3         SET      11    -0.051183   -0.0012341      0.24222      0.58367 GO_bp:go_response_to_vitamin_e
GO_bp:go_positive_regulation...664       SET     164     0.076938    0.0071341     0.068975      0.13234 GO_bp:go_positive_regulation_of_protein_kinase_b_signaling
GO_bp:go_lymph_vessel_morpho...          SET      19     -0.19519   -0.0061843      0.20374      0.83097 GO_bp:go_lymph_vessel_morphogenesis
GO_bp:go_positive_regulation...80        SET      16      0.35204     0.010236       0.2302     0.063108 GO_bp:go_positive_regulation_of_calcium_ion_import
GO_bp:go_detection_of_abioti...          SET     126      0.03875    0.0031526     0.080712      0.31558 GO_bp:go_detection_of_abiotic_stimulus
GO_bp:go_oligosaccharide_bio...          SET      18      0.10137    0.0031261      0.20277      0.30857 GO_bp:go_oligosaccharide_biosynthetic_process
GO_bp:go_cardiac_muscle_cell...1         SET      63    -0.010427  -0.00060088      0.12061      0.53445 GO_bp:go_cardiac_muscle_cell_action_potential
GO_bp:go_negative_regulation...102       SET      97      0.16434      0.01174     0.077609     0.017116 GO_bp:go_negative_regulation_of_cell_cycle_g2_m_phase_transition
GO_bp:go_purine_nucleoside_c...          SET       7      0.51218    0.0098527      0.38445     0.091401 GO_bp:go_purine_nucleoside_catabolic_process
GO_bp:go_negative_regulation...178       SET     127    -0.019011   -0.0015527     0.075109      0.59991 GO_bp:go_negative_regulation_of_cytoskeleton_organization
GO_bp:go_response_to_muscle_...1         SET      24    -0.078891   -0.0028088       0.1803      0.66914 GO_bp:go_response_to_muscle_activity
GO_bp:go_negative_regulation...352       SET      35      0.25633     0.011018      0.12914     0.023582 GO_bp:go_negative_regulation_of_jnk_cascade
GO_bp:go_regulation_of_myotu...          SET      53     -0.14593   -0.0077151       0.1261      0.87642 GO_bp:go_regulation_of_myotube_differentiation
GO_bp:go_trachea_morphogenes...          SET      11     -0.51466    -0.012409      0.28822      0.96291 GO_bp:go_trachea_morphogenesis
GO_bp:go_positive_regulation...707       SET      44     -0.12449   -0.0059984      0.12685      0.83681 GO_bp:go_positive_regulation_of_response_to_biotic_stimulus
GO_bp:go_endothelial_cell_pr...          SET     132     0.096147    0.0080051     0.076932       0.1057 GO_bp:go_endothelial_cell_proliferation
GO_bp:go_lipid_phosphorylati...          SET      62     0.052145     0.002981      0.11086      0.31905 GO_bp:go_lipid_phosphorylation
GO_bp:go_cellular_carbohydra...3         SET     246     0.047681     0.005403     0.054116      0.18914 GO_bp:go_cellular_carbohydrate_metabolic_process
GO_bp:go_nucleoside_phosphat...2         SET      65     0.068894    0.0040323      0.10629      0.25844 GO_bp:go_nucleoside_phosphate_catabolic_process
GO_bp:go_cellular_response_t...108       SET     142     0.012629    0.0010903     0.072322      0.43069 GO_bp:go_cellular_response_to_starvation
GO_bp:go_vesicle_mediated_tr...1         SET      38    -0.099965   -0.0044768      0.14668      0.75223 GO_bp:go_vesicle_mediated_transport_between_endosomal_compartments
GO_bp:go_response_to_drug                SET     963     0.089931     0.019772     0.028789   0.00089398 GO_bp:go_response_to_drug
GO_bp:go_lipid_biosynthetic_...          SET     636     0.010094    0.0018197     0.034376      0.38453 GO_bp:go_lipid_biosynthetic_process
GO_bp:go_ammonium_transport              SET     101     0.086665     0.006317     0.086939      0.15943 GO_bp:go_ammonium_transport
GO_bp:go_photoreceptor_cell_...2         SET      61      0.17795     0.010091      0.11758     0.065092 GO_bp:go_photoreceptor_cell_differentiation
GO_bp:go_megakaryocyte_diffe...          SET      84   0.00075458   5.0182e-05     0.091158       0.4967 GO_bp:go_megakaryocyte_differentiation
GO_bp:go_protein_depolymeriz...          SET     104     0.055257    0.0040867     0.083287      0.25353 GO_bp:go_protein_depolymerization
GO_bp:go_cellular_response_t...16        SET      81   -0.0024126  -0.00015757     0.096947      0.50993 GO_bp:go_cellular_response_to_calcium_ion
GO_bp:go_dna_methylation_or_...          SET      83    0.0050427   0.00033336     0.099554       0.4798 GO_bp:go_dna_methylation_or_demethylation
GO_bp:go_negative_regulation...241       SET      35      0.10437    0.0044862       0.1497      0.24284 GO_bp:go_negative_regulation_of_extrinsic_apoptotic_signaling_pathway_via_death_domain_receptors
GO_bp:go_positive_regulation...88        SET     131     0.048106    0.0039902     0.073245      0.25566 GO_bp:go_positive_regulation_of_canonical_wnt_signaling_pathway
GO_bp:go_glomerular_epitheli...3         SET      18     -0.22907   -0.0070643      0.23193      0.83834 GO_bp:go_glomerular_epithelium_development
GO_bp:go_mitotic_recombinati...          SET      24      0.48258     0.017182      0.16161    0.0014147 GO_bp:go_mitotic_recombination
GO_bp:go_purinergic_nucleoti...          SET      18      0.11406    0.0035175      0.20663      0.29047 GO_bp:go_purinergic_nucleotide_receptor_signaling_pathway
GO_bp:go_regulation_of_neuro...9         SET     460     0.036278    0.0055891     0.041187      0.18921 GO_bp:go_regulation_of_neuron_projection_development
GO_bp:go_microtubule_organiz...2         SET     130     0.049778    0.0041131     0.070765       0.2409 GO_bp:go_microtubule_organizing_center_organization
GO_bp:go_pirna_metabolic_pro...          SET      18       0.2202    0.0067906      0.20455      0.14087 GO_bp:go_pirna_metabolic_process
GO_bp:go_vacuole_organization            SET     151    -0.040856   -0.0036363     0.068654      0.72411 GO_bp:go_vacuole_organization
GO_bp:go_cardiocyte_differen...          SET     139    -0.079627   -0.0068019     0.076292      0.85168 GO_bp:go_cardiocyte_differentiation
GO_bp:go_response_to_growth_...1         SET     669     0.076269      0.01409      0.03501     0.014692 GO_bp:go_response_to_growth_factor
GO_bp:go_positive_regulation...887       SET      51    -0.078065   -0.0040488      0.12176      0.73928 GO_bp:go_positive_regulation_of_wound_healing
GO_bp:go_regulation_of_leuko...6         SET     179    -0.034907   -0.0033801     0.063513       0.7087 GO_bp:go_regulation_of_leukocyte_mediated_immunity
GO_bp:go_negative_regulation...139       SET      19      0.22801    0.0072241      0.20246      0.13005 GO_bp:go_negative_regulation_of_cellular_senescence
GO_bp:go_positive_regulation...11        SET      22      0.25146    0.0085721      0.17753      0.07834 GO_bp:go_positive_regulation_of_activated_t_cell_proliferation
GO_bp:go_negative_regulation...103       SET     233     0.073474    0.0081056     0.053691     0.085595 GO_bp:go_negative_regulation_of_cell_cycle_phase_transition
GO_bp:go_diencephalon_develo...          SET      73     0.086015    0.0053341      0.11066       0.2185 GO_bp:go_diencephalon_development
GO_bp:go_positive_regulation...545       SET      22    -0.027914  -0.00095159      0.19609       0.5566 GO_bp:go_positive_regulation_of_myoblast_differentiation
GO_bp:go_mitochondrion_organ...          SET     489     0.036438    0.0057834     0.036795      0.16102 GO_bp:go_mitochondrion_organization
GO_bp:go_hair_cell_different...          SET      38     0.055025    0.0024642      0.14836      0.35537 GO_bp:go_hair_cell_differentiation
