# MEAN_SAMPLE_SIZE = 41137
# TOTAL_GENES = 17563
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_negative_regulation...128       SET     206        0.048     0.005168     0.058527      0.20608 GO_bp:go_negative_regulation_of_cellular_catabolic_process
GO_bp:go_regulation_of_respo...7         SET      22     0.065673    0.0023229      0.18495      0.36127 GO_bp:go_regulation_of_response_to_extracellular_stimulus
GO_bp:go_cofactor_transport              SET      45     -0.14809   -0.0074869      0.12016      0.89111 GO_bp:go_cofactor_transport
GO_bp:go_positive_regulation...282       SET      53     -0.18737    -0.010278      0.11905      0.94223 GO_bp:go_positive_regulation_of_fat_cell_differentiation
GO_bp:go_negative_regulation...561       SET      64    -0.018761   -0.0011305       0.1093      0.56814 GO_bp:go_negative_regulation_of_protein_polymerization
GO_bp:go_exogenous_drug_cata...          SET      22      0.14032    0.0049634      0.19938      0.24078 GO_bp:go_exogenous_drug_catabolic_process
GO_bp:go_negative_regulation...571       SET      24     -0.06218   -0.0022971      0.16596      0.64604 GO_bp:go_negative_regulation_of_reactive_oxygen_species_metabolic_process
GO_bp:go_regulation_of_prote...13        SET      36      0.24533     0.011096      0.13643     0.036078 GO_bp:go_regulation_of_protein_deacetylation
GO_bp:go_otic_vesicle_develo...          SET      13      -0.1962    -0.005336      0.24725      0.78626 GO_bp:go_otic_vesicle_development
GO_bp:go_positive_regulation...233       SET      24      0.15394     0.005687      0.15831      0.16543 GO_bp:go_positive_regulation_of_dna_templated_transcription_initiation
GO_bp:go_neuron_projection_e...2         SET      35      0.14065    0.0062725      0.15884      0.18796 GO_bp:go_neuron_projection_extension_involved_in_neuron_projection_guidance
GO_bp:go_phospholipid_dephos...          SET      31      0.17449    0.0073247      0.15322      0.12739 GO_bp:go_phospholipid_dephosphorylation
GO_bp:go_negative_regulation...203       SET      28    -0.071744   -0.0028624      0.14474      0.68994 GO_bp:go_negative_regulation_of_dna_repair
GO_bp:go_metal_ion_transport             SET     796     0.031194    0.0064889     0.031855      0.16373 GO_bp:go_metal_ion_transport
GO_bp:go_insulin_secretion               SET     181   -0.0059538  -0.00060131     0.065217      0.53637 GO_bp:go_insulin_secretion
GO_bp:go_positive_regulation...296       SET      48    -0.011855  -0.00061895      0.12902      0.53661 GO_bp:go_positive_regulation_of_fibroblast_proliferation
GO_bp:go_preassembly_of_gpi_...          SET      15     0.087528    0.0025569      0.19952      0.33044 GO_bp:go_preassembly_of_gpi_anchor_in_er_membrane
GO_bp:go_necrotic_cell_death             SET      43     0.078593    0.0038842      0.13637       0.2822 GO_bp:go_necrotic_cell_death
GO_bp:go_regulation_of_mast_...2         SET      27      0.21788    0.0085366      0.15425     0.078906 GO_bp:go_regulation_of_mast_cell_activation_involved_in_immune_response
GO_bp:go_positive_regulation...141       SET       6    -0.038677  -0.00071478      0.38476      0.54003 GO_bp:go_positive_regulation_of_cellular_amine_metabolic_process
GO_bp:go_positive_regulation...413       SET     138     0.093719     0.008275     0.067661     0.083014 GO_bp:go_positive_regulation_of_intracellular_protein_transport
GO_bp:go_regulation_by_virus...          SET       7      0.10963    0.0021883      0.31428      0.36361 GO_bp:go_regulation_by_virus_of_viral_protein_levels_in_host_cell
GO_bp:go_chromosome_localiza...          SET      74     0.066229      0.00429     0.093116      0.23847 GO_bp:go_chromosome_localization
GO_bp:go_regulation_of_respi...4         SET      14     0.082266    0.0023218      0.26404      0.37769 GO_bp:go_regulation_of_respiratory_system_process
GO_bp:go_positive_regulation...18        SET       8     0.025168   0.00053704      0.27618       0.4637 GO_bp:go_positive_regulation_of_adenylate_cyclase_activity
GO_bp:go_positive_regulation...564       SET     318     0.075241     0.010033     0.049459     0.064105 GO_bp:go_positive_regulation_of_neuron_differentiation
GO_bp:go_embryonic_skeletal_...4         SET      90   -0.0011505  -8.2148e-05     0.096209      0.50477 GO_bp:go_embryonic_skeletal_system_morphogenesis
GO_bp:go_activation_of_gtpas...          SET      82     -0.04965   -0.0033847     0.091605      0.70608 GO_bp:go_activation_of_gtpase_activity
GO_bp:go_inositol_phosphate_...4         SET      43    -0.065194    -0.003222      0.12526      0.69863 GO_bp:go_inositol_phosphate_metabolic_process
GO_bp:go_t_cell_homeostasis              SET      31      0.17817    0.0074791      0.14921      0.11623 GO_bp:go_t_cell_homeostasis
GO_bp:go_histone_methylation             SET     128    0.0025438   0.00021638     0.070766      0.48566 GO_bp:go_histone_methylation
GO_bp:go_cellular_response_t...39        SET      16      0.11269    0.0033999      0.22738      0.31009 GO_bp:go_cellular_response_to_fluid_shear_stress
GO_bp:go_positive_regulation...844       SET      94      0.15457     0.011278     0.089405     0.041926 GO_bp:go_positive_regulation_of_transporter_activity
GO_bp:go_alpha_beta_t_cell_d...          SET      93    -0.035447   -0.0025727     0.089505      0.65396 GO_bp:go_alpha_beta_t_cell_differentiation
GO_bp:go_establishment_of_pr...2         SET      25      0.33903     0.012782      0.15264     0.013178 GO_bp:go_establishment_of_protein_localization_to_chromosome
GO_bp:go_peptide_cross_linki...1         SET      44    -0.052731   -0.0026361      0.15295      0.63486 GO_bp:go_peptide_cross_linking
GO_bp:go_peptidyl_serine_mod...          SET     279     0.021273    0.0026599     0.050882      0.33795 GO_bp:go_peptidyl_serine_modification
GO_bp:go_cellular_response_t...37        SET     240     0.037388    0.0043407     0.056728      0.25493 GO_bp:go_cellular_response_to_extracellular_stimulus
GO_bp:go_roundabout_signalin...          SET       7      0.48927    0.0097663      0.34514     0.078164 GO_bp:go_roundabout_signaling_pathway
GO_bp:go_negative_regulation...586       SET      67     0.043673    0.0026924     0.095671      0.32402 GO_bp:go_negative_regulation_of_response_to_dna_damage_stimulus
GO_bp:go_glutamate_metabolic...          SET      20    -0.056322   -0.0018996      0.19145      0.61569 GO_bp:go_glutamate_metabolic_process
GO_bp:go_sphingomyelin_metab...          SET       6      0.38742    0.0071597      0.40116      0.16709 GO_bp:go_sphingomyelin_metabolic_process
GO_bp:go_trna_metabolic_proc...          SET     158    -0.046283   -0.0043702     0.063484      0.76701 GO_bp:go_trna_metabolic_process
GO_bp:go_negative_regulation...39        SET      15       0.1836    0.0053636      0.19082      0.16798 GO_bp:go_negative_regulation_of_atpase_activity
GO_bp:go_positive_regulation...456       SET     482     0.045856    0.0074919     0.040199        0.127 GO_bp:go_positive_regulation_of_locomotion
GO_bp:go_regulation_of_dendr...3         SET      77      0.17192     0.011359      0.10085     0.044129 GO_bp:go_regulation_of_dendrite_morphogenesis
GO_bp:go_cellular_response_t...71        SET      12      0.53793     0.014057      0.26052     0.019477 GO_bp:go_cellular_response_to_lithium_ion
GO_bp:go_mammary_gland_epith...3         SET      64     -0.08293   -0.0049972      0.11223      0.77003 GO_bp:go_mammary_gland_epithelium_development
GO_bp:go_cellular_response_t...99        SET      21    -0.066133   -0.0022855      0.19152      0.63507 GO_bp:go_cellular_response_to_prostaglandin_stimulus
GO_bp:go_negative_regulation...722       SET      85    -0.045424   -0.0031525     0.095515       0.6828 GO_bp:go_negative_regulation_of_viral_process
GO_bp:go_erythrocyte_homeost...          SET     103    0.0082748   0.00063184      0.08518      0.46131 GO_bp:go_erythrocyte_homeostasis
GO_bp:go_response_to_heat                SET     157    -0.020954   -0.0019724     0.063233      0.62982 GO_bp:go_response_to_heat
GO_bp:go_notch_receptor_proc...1         SET      10     0.067244    0.0016042        0.264      0.39947 GO_bp:go_notch_receptor_processing
GO_bp:go_cellular_response_t...14        SET      28     -0.43695    -0.017433      0.17331      0.99415 GO_bp:go_cellular_response_to_cadmium_ion
GO_bp:go_suckling_behavior               SET      13     -0.46207    -0.012567      0.25294      0.96613 GO_bp:go_suckling_behavior
GO_bp:go_positive_regulation...430       SET      38      0.10415    0.0048395      0.14745      0.23999 GO_bp:go_positive_regulation_of_kidney_development
GO_bp:go_i_kappab_kinase_nf_...          SET     230     0.052415     0.005959     0.056658      0.17746 GO_bp:go_i_kappab_kinase_nf_kappab_signaling
GO_bp:go_regulation_of_non_c...          SET      21     -0.26681   -0.0092207      0.19373      0.91576 GO_bp:go_regulation_of_non_canonical_wnt_signaling_pathway
GO_bp:go_regulation_of_kinas...          SET     770     0.025746    0.0052714     0.031469      0.20664 GO_bp:go_regulation_of_kinase_activity
GO_bp:go_negative_regulation...202       SET      32      0.11008    0.0046947      0.14016      0.21612 GO_bp:go_negative_regulation_of_dna_recombination
GO_bp:go_positive_regulation...466       SET      29     0.022405   0.00090972      0.16083       0.4446 GO_bp:go_positive_regulation_of_lymphocyte_migration
GO_bp:go_negative_regulation...136       SET      32      0.11651    0.0049689      0.15395      0.22459 GO_bp:go_negative_regulation_of_cellular_response_to_insulin_stimulus
GO_bp:go_positive_regulation...145       SET      10      0.12215    0.0029138      0.29607      0.33997 GO_bp:go_positive_regulation_of_cellular_extravasation
GO_bp:go_myeloid_leukocyte_d...          SET     177    -0.080619   -0.0080526     0.065613       0.8904 GO_bp:go_myeloid_leukocyte_differentiation
GO_bp:go_peroxisome_organiza...          SET      77     -0.10678   -0.0070549     0.092354      0.87619 GO_bp:go_peroxisome_organization
GO_bp:go_dna_strand_elongati...2         SET      12     -0.12375   -0.0032338      0.22727      0.70695 GO_bp:go_dna_strand_elongation_involved_in_dna_replication
GO_bp:go_cellular_modified_a...2         SET      23      0.22532    0.0081488       0.1854      0.11213 GO_bp:go_cellular_modified_amino_acid_catabolic_process
GO_bp:go_polyol_metabolic_pr...          SET      62     -0.19969    -0.011844      0.10723       0.9687 GO_bp:go_polyol_metabolic_process
GO_bp:go_positive_regulation...831       SET      17      0.25521    0.0079365      0.17634     0.073921 GO_bp:go_positive_regulation_of_transcription_initiation_from_rna_polymerase_ii_promoter
GO_bp:go_apical_junction_ass...          SET      58    -0.046639   -0.0026759       0.1122      0.66118 GO_bp:go_apical_junction_assembly
GO_bp:go_lymphocyte_homeosta...          SET      51      0.14708    0.0079145      0.11945      0.10912 GO_bp:go_lymphocyte_homeostasis
GO_bp:go_sertoli_cell_develo...          SET      12    -0.084089   -0.0021973      0.24023      0.63684 GO_bp:go_sertoli_cell_development
GO_bp:go_negative_regulation...602       SET      22      0.22294    0.0078857      0.16594     0.089561 GO_bp:go_negative_regulation_of_rna_splicing
GO_bp:go_cell_cycle_phase_tr...          SET     541    -0.033135   -0.0057254     0.035302      0.82603 GO_bp:go_cell_cycle_phase_transition
GO_bp:go_tissue_morphogenesis            SET     601     0.010686    0.0019428     0.035881      0.38292 GO_bp:go_tissue_morphogenesis
GO_bp:go_endosome_to_lysosom...1         SET      51      0.13421    0.0072221      0.12498      0.14144 GO_bp:go_endosome_to_lysosome_transport
GO_bp:go_response_to_angiote...          SET      21      0.16395     0.005666      0.19359      0.19853 GO_bp:go_response_to_angiotensin
GO_bp:go_dendritic_spine_dev...          SET      78      0.19699     0.013099     0.097251     0.021411 GO_bp:go_dendritic_spine_development
GO_bp:go_regulation_of_prote...48        SET      39    -0.043916   -0.0020672      0.14775      0.61685 GO_bp:go_regulation_of_protein_oligomerization
GO_bp:go_serine_family_amino...1         SET      18     0.073747    0.0023598      0.20222      0.35767 GO_bp:go_serine_family_amino_acid_biosynthetic_process
GO_bp:go_cerebellar_purkinje...3         SET       9    -0.032205  -0.00072886      0.31662      0.54051 GO_bp:go_cerebellar_purkinje_cell_layer_formation
GO_bp:go_cellular_response_t...18        SET     126    -0.055608   -0.0046932     0.075826      0.76832 GO_bp:go_cellular_response_to_carbohydrate_stimulus
GO_bp:go_inositol_phosphate_...2         SET      15     -0.15861   -0.0046334      0.21637      0.76823 GO_bp:go_inositol_phosphate_catabolic_process
GO_bp:go_c21_steroid_hormone...2         SET      36      0.11941    0.0054008       0.1562       0.2223 GO_bp:go_c21_steroid_hormone_metabolic_process
GO_bp:go_negative_regulation...262       SET      21     -0.03796   -0.0013119      0.19899      0.57564 GO_bp:go_negative_regulation_of_glial_cell_differentiation
GO_bp:go_positive_regulation...775       SET      60       0.1981     0.011559      0.12487      0.05632 GO_bp:go_positive_regulation_of_synapse_assembly
GO_bp:go_transmission_of_ner...          SET      68     0.062241    0.0038655      0.11426      0.29298 GO_bp:go_transmission_of_nerve_impulse
GO_bp:go_positive_regulation...873       SET     168     0.063625    0.0061931     0.067386      0.17254 GO_bp:go_positive_regulation_of_vasculature_development
GO_bp:go_positive_regulation...252       SET      22     0.023959   0.00084746      0.17787      0.44643 GO_bp:go_positive_regulation_of_epidermal_cell_differentiation
GO_bp:go_membrane_fusion                 SET     136    -0.044002   -0.0038571     0.071834      0.72991 GO_bp:go_membrane_fusion
GO_bp:go_positive_regulation...818       SET      33      0.13451    0.0058252      0.15259      0.18903 GO_bp:go_positive_regulation_of_tor_signaling
GO_bp:go_positive_regulation...307       SET      34     -0.06728   -0.0029575      0.14104      0.68333 GO_bp:go_positive_regulation_of_glial_cell_differentiation
GO_bp:go_male_sex_determinat...          SET      10    -0.055205   -0.0013169      0.29528      0.57415 GO_bp:go_male_sex_determination
GO_bp:go_type_b_pancreatic_c...2         SET      20      0.19286    0.0065048      0.19072      0.15596 GO_bp:go_type_b_pancreatic_cell_development
GO_bp:go_regulation_of_super...1         SET      19     -0.24089    -0.007919      0.18064      0.90881 GO_bp:go_regulation_of_superoxide_anion_generation
GO_bp:go_antigen_receptor_me...          SET     211    -0.011382   -0.0012401     0.058589      0.57702 GO_bp:go_antigen_receptor_mediated_signaling_pathway
GO_bp:go_positive_regulation...514       SET     140    -0.066971   -0.0059556     0.070854      0.82771 GO_bp:go_positive_regulation_of_mitotic_cell_cycle
GO_bp:go_lymphocyte_costimul...          SET      50      0.14484    0.0077175      0.12171      0.11703 GO_bp:go_lymphocyte_costimulation
GO_bp:go_regulation_of_serin...          SET       6      0.22189    0.0041007      0.36971       0.2742 GO_bp:go_regulation_of_serine_type_peptidase_activity
GO_bp:go_negative_regulation...636       SET      24      0.12275    0.0045346      0.18048      0.24821 GO_bp:go_negative_regulation_of_steroid_metabolic_process
GO_bp:go_cofactor_metabolic_...          SET     408    -0.043271   -0.0065184     0.042977      0.84299 GO_bp:go_cofactor_metabolic_process
GO_bp:go_barbed_end_actin_fi...          SET      19     -0.13508   -0.0044407      0.19365      0.75727 GO_bp:go_barbed_end_actin_filament_capping
GO_bp:go_cell_migration_invo...4         SET      50      0.22995     0.012252      0.12205     0.029783 GO_bp:go_cell_migration_involved_in_sprouting_angiogenesis
GO_bp:go_negative_regulation...340       SET      13    -0.095746    -0.002604      0.22172      0.66706 GO_bp:go_negative_regulation_of_intracellular_estrogen_receptor_signaling_pathway
GO_bp:go_regulation_of_type_...1         SET      27     -0.11983   -0.0046948      0.17472      0.75358 GO_bp:go_regulation_of_type_2_immune_response
GO_bp:go_3_utr_mediated_mrna...2         SET      14      0.13695    0.0038652      0.23982      0.28398 GO_bp:go_3_utr_mediated_mrna_stabilization
GO_bp:go_drug_catabolic_proc...          SET     100    -0.057052   -0.0042928      0.08979      0.73741 GO_bp:go_drug_catabolic_process
GO_bp:go_positive_regulation...719       SET      24      0.34374     0.012698      0.18873     0.034291 GO_bp:go_positive_regulation_of_rho_protein_signal_transduction
GO_bp:go_primitive_streak_fo...          SET      10      0.01773   0.00042296      0.26115      0.47294 GO_bp:go_primitive_streak_formation
GO_bp:go_response_to_phenylp...          SET       3     -0.44912   -0.0058695      0.51631      0.80781 GO_bp:go_response_to_phenylpropanoid
GO_bp:go_regulation_of_epith...4         SET     198     0.055033    0.0058104     0.062057       0.1876 GO_bp:go_regulation_of_epithelial_cell_migration
GO_bp:go_positive_regulation...585       SET      43     0.012524   0.00061898      0.13743      0.46369 GO_bp:go_positive_regulation_of_notch_signaling_pathway
GO_bp:go_cellular_iron_ion_h...          SET      54      0.03658    0.0020253      0.10991      0.36963 GO_bp:go_cellular_iron_ion_homeostasis
GO_bp:go_contractile_actin_f...          SET      88     0.097841    0.0069085     0.092693       0.1456 GO_bp:go_contractile_actin_filament_bundle_assembly
GO_bp:go_macromolecule_deacy...          SET      86     0.078717    0.0054949     0.091376       0.1945 GO_bp:go_macromolecule_deacylation
GO_bp:go_translational_initi...          SET     165    0.0090667   0.00087469     0.063218      0.44298 GO_bp:go_translational_initiation
GO_bp:go_activation_of_nf_ka...          SET      16     0.085375    0.0025758      0.21521       0.3458 GO_bp:go_activation_of_nf_kappab_inducing_kinase_activity
GO_bp:go_synaptic_transmissi...1         SET      27    -0.032045   -0.0012555      0.17098      0.57433 GO_bp:go_synaptic_transmission_cholinergic
GO_bp:go_negative_regulation...171       SET      20     -0.19551   -0.0065942      0.19939      0.83658 GO_bp:go_negative_regulation_of_cytokine_production_involved_in_immune_response
GO_bp:go_regulation_of_toll_...3         SET      17      0.42308     0.013157      0.19014     0.013045 GO_bp:go_regulation_of_toll_like_receptor_4_signaling_pathway
GO_bp:go_positive_regulation...147       SET     296     0.076079    0.0097933     0.047255     0.053712 GO_bp:go_positive_regulation_of_cellular_protein_localization
GO_bp:go_plasma_membrane_org...          SET      87     -0.14149   -0.0099341     0.092205      0.93754 GO_bp:go_plasma_membrane_organization
GO_bp:go_regulation_of_neuro...16        SET      97    -0.014135   -0.0010476     0.086918      0.56459 GO_bp:go_regulation_of_neurotransmitter_secretion
GO_bp:go_positive_regulation...649       SET     187     0.034546    0.0035457     0.059948      0.28222 GO_bp:go_positive_regulation_of_protein_catabolic_process
GO_bp:go_activation_of_adeny...          SET      34    -0.039319   -0.0017284      0.15754      0.59854 GO_bp:go_activation_of_adenylate_cyclase_activity
GO_bp:go_white_fat_cell_diff...          SET      13      0.25386    0.0069044       0.2554      0.16012 GO_bp:go_white_fat_cell_differentiation
GO_bp:go_oogenesis                       SET      78      0.14609    0.0097141     0.094455     0.060987 GO_bp:go_oogenesis
GO_bp:go_regulation_of_short...          SET      12      -0.1887   -0.0049308      0.24178      0.78243 GO_bp:go_regulation_of_short_term_neuronal_synaptic_plasticity
GO_bp:go_aldehyde_catabolic_...          SET       8     -0.40519    -0.008646      0.27809      0.92743 GO_bp:go_aldehyde_catabolic_process
GO_bp:go_response_to_type_i_...          SET      79     0.096174    0.0064358     0.099424       0.1667 GO_bp:go_response_to_type_i_interferon
GO_bp:go_mitochondrial_respi...1         SET      84   -0.0016992  -0.00011723     0.083181      0.50815 GO_bp:go_mitochondrial_respiratory_chain_complex_assembly
GO_bp:go_hyaluronan_cataboli...          SET      15      0.10514    0.0030715      0.21586      0.31311 GO_bp:go_hyaluronan_catabolic_process
GO_bp:go_neurotransmitter_bi...          SET      78      0.23668     0.015738      0.10132    0.0097527 GO_bp:go_neurotransmitter_biosynthetic_process
GO_bp:go_pentose_phosphate_s...1         SET      15      0.15874    0.0046374      0.25013      0.26283 GO_bp:go_pentose_phosphate_shunt
GO_bp:go_cytokine_mediated_s...          SET     650   -0.0013771  -0.00025999     0.034569      0.51589 GO_bp:go_cytokine_mediated_signaling_pathway
GO_bp:go_negative_regulation...380       SET     281     0.073919    0.0092751     0.053356     0.082976 GO_bp:go_negative_regulation_of_locomotion
GO_bp:go_ncrna_3_end_process...          SET      32    -0.042423   -0.0018092      0.14766      0.61306 GO_bp:go_ncrna_3_end_processing
GO_bp:go_lymph_node_developm...          SET      15      0.11825    0.0034545      0.22083      0.29616 GO_bp:go_lymph_node_development
GO_bp:go_regulation_of_cellu...9         SET     334    -0.034764   -0.0047483     0.047238      0.76911 GO_bp:go_regulation_of_cellular_component_size
GO_bp:go_mitochondrial_trans...5         SET     228    0.0032388   0.00036662     0.052128      0.47523 GO_bp:go_mitochondrial_transport
GO_bp:go_sulfur_compound_bio...          SET     158    -0.088018    -0.008311     0.068048      0.90207 GO_bp:go_sulfur_compound_biosynthetic_process
GO_bp:go_t_cell_proliferation            SET     150      0.10956     0.010082     0.072274     0.064781 GO_bp:go_t_cell_proliferation
GO_bp:go_regulation_of_respi...3         SET      11      0.14084    0.0035238      0.29034       0.3138 GO_bp:go_regulation_of_respiratory_gaseous_exchange_by_neurological_system_process
GO_bp:go_protein_targeting               SET     385   -0.0027337   -0.0004003     0.040982      0.52659 GO_bp:go_protein_targeting
GO_bp:go_positive_regulation...164       SET      15      0.08496    0.0024819      0.19409      0.33079 GO_bp:go_positive_regulation_of_cholesterol_efflux
GO_bp:go_positive_regulation...878       SET      33    -0.021645   -0.0009374      0.13563       0.5634 GO_bp:go_positive_regulation_of_viral_genome_replication
GO_bp:go_negative_regulation...314       SET      41    -0.045708   -0.0022059      0.12688      0.64067 GO_bp:go_negative_regulation_of_innate_immune_response
GO_bp:go_regulation_of_endot...3         SET      26     0.045197    0.0017378      0.17667      0.39904 GO_bp:go_regulation_of_endothelial_cell_differentiation
GO_bp:go_glial_cell_developm...          SET      91    -0.041469   -0.0029774     0.088116      0.68104 GO_bp:go_glial_cell_development
GO_bp:go_mitochondrial_trans...2         SET     129    -0.076617   -0.0065423     0.072258      0.85549 GO_bp:go_mitochondrial_translation
GO_bp:go_regulation_of_retin...3         SET      16       0.1136    0.0034272       0.2214      0.30395 GO_bp:go_regulation_of_retinoic_acid_receptor_signaling_pathway
GO_bp:go_striated_muscle_cel...2         SET     246    -0.038101   -0.0044777     0.054396      0.75817 GO_bp:go_striated_muscle_cell_differentiation
GO_bp:go_regulation_of_syste...2         SET      78    -0.015049   -0.0010007      0.10132      0.55904 GO_bp:go_regulation_of_systemic_arterial_blood_pressure
GO_bp:go_regulation_of_smoot...3         SET      56    -0.004986  -0.00028111      0.12093      0.51644 GO_bp:go_regulation_of_smooth_muscle_contraction
GO_bp:go_polyol_catabolic_pr...          SET      21     -0.26759   -0.0092476      0.16589      0.94662 GO_bp:go_polyol_catabolic_process
GO_bp:go_second_messenger_me...          SET     382     0.027791    0.0040539     0.044863      0.26781 GO_bp:go_second_messenger_mediated_signaling
GO_bp:go_cell_cell_signaling             SET    1454      0.05503     0.015165     0.023986     0.010893 GO_bp:go_cell_cell_signaling
GO_bp:go_negative_regulation...46        SET      27     0.020979   0.00082195      0.15448      0.44599 GO_bp:go_negative_regulation_of_b_cell_activation
GO_bp:go_positive_regulation...177       SET      24      0.13427    0.0049603      0.19034      0.24027 GO_bp:go_positive_regulation_of_coagulation
GO_bp:go_negative_regulation...567       SET      27     -0.20065   -0.0078616        0.177      0.87152 GO_bp:go_negative_regulation_of_protein_tyrosine_kinase_activity
GO_bp:go_lung_morphogenesis              SET      45      0.19458    0.0098367      0.12056     0.053274 GO_bp:go_lung_morphogenesis
GO_bp:go_ventricular_cardiac...3         SET      15      -0.2959   -0.0086441      0.23215      0.89877 GO_bp:go_ventricular_cardiac_muscle_cell_differentiation
GO_bp:go_oxidative_demethyla...          SET      17    -0.021011  -0.00065338      0.19758      0.54234 GO_bp:go_oxidative_demethylation
GO_bp:go_regulation_of_macro...2         SET      48     0.055329    0.0028886      0.12139      0.32427 GO_bp:go_regulation_of_macrophage_activation
GO_bp:go_vascular_endothelia...3         SET      88    -0.016444   -0.0011611     0.092425      0.57061 GO_bp:go_vascular_endothelial_growth_factor_receptor_signaling_pathway
GO_bp:go_positive_regulation...477       SET     464     0.035108    0.0056307     0.041467       0.1986 GO_bp:go_positive_regulation_of_mapk_cascade
GO_bp:go_carbohydrate_deriva...2         SET     163    0.0097441   0.00093438      0.06916      0.44398 GO_bp:go_carbohydrate_derivative_catabolic_process
GO_bp:go_l_amino_acid_transp...          SET      59     -0.14021   -0.0081132       0.1189      0.88083 GO_bp:go_l_amino_acid_transport
GO_bp:go_positive_regulation...10        SET      10     -0.19985   -0.0047674      0.29672      0.74969 GO_bp:go_positive_regulation_of_action_potential
GO_bp:go_regulation_of_muscl...3         SET     143     0.086498    0.0077734      0.07468      0.12339 GO_bp:go_regulation_of_muscle_contraction
GO_bp:go_regulation_of_chole...2         SET      22      0.14186    0.0050179      0.16461       0.1944 GO_bp:go_regulation_of_cholesterol_efflux
GO_bp:go_regulation_of_exocy...          SET     191      0.02685    0.0027848     0.061395      0.33094 GO_bp:go_regulation_of_exocytosis
GO_bp:go_negative_regulation...674       SET      33    -0.051411   -0.0022265      0.14335      0.64006 GO_bp:go_negative_regulation_of_toll_like_receptor_signaling_pathway
GO_bp:go_anion_transmembrane...          SET     239    -0.048559   -0.0056261     0.055515      0.80912 GO_bp:go_anion_transmembrane_transport
GO_bp:go_positive_regulation...668       SET      16       0.1283    0.0038709      0.19539      0.25571 GO_bp:go_positive_regulation_of_protein_localization_to_cell_surface
GO_bp:go_protein_modificatio...2         SET     973   -0.0099186    -0.002269     0.026684      0.64494 GO_bp:go_protein_modification_by_small_protein_conjugation_or_removal
GO_bp:go_renal_vesicle_devel...          SET      19       0.1056    0.0034715      0.21757      0.31372 GO_bp:go_renal_vesicle_development
GO_bp:go_regulation_of_body_...          SET     434      0.02079    0.0032277     0.043137      0.31492 GO_bp:go_regulation_of_body_fluid_levels
GO_bp:go_regulation_of_hormo...2         SET     453    -0.035855   -0.0056837     0.042493       0.8006 GO_bp:go_regulation_of_hormone_levels
GO_bp:go_bone_cell_developme...          SET      30     0.066855    0.0027608      0.15208      0.33011 GO_bp:go_bone_cell_development
GO_bp:go_regulation_of_defen...1         SET     630     0.023686    0.0044049     0.034512      0.24626 GO_bp:go_regulation_of_defense_response
GO_bp:go_negative_regulation...463       SET      19     0.062968      0.00207      0.20456      0.37911 GO_bp:go_negative_regulation_of_neurological_system_process
GO_bp:go_positive_regulation...338       SET      35    -0.014594  -0.00065088      0.15003      0.53875 GO_bp:go_positive_regulation_of_heart_growth
GO_bp:go_negative_regulation...370       SET      43      0.07389    0.0036517       0.1292       0.2837 GO_bp:go_negative_regulation_of_lipid_biosynthetic_process
GO_bp:go_negative_regulation...507       SET     110    -0.049057   -0.0038703     0.084508      0.71921 GO_bp:go_negative_regulation_of_peptide_secretion
GO_bp:go_vesicle_targeting               SET      88    -0.078625   -0.0055517     0.084266       0.8246 GO_bp:go_vesicle_targeting
GO_bp:go_regulation_of_prote...18        SET      38     0.067393    0.0031315      0.12954      0.30145 GO_bp:go_regulation_of_protein_export_from_nucleus
GO_bp:go_layer_formation_in_...          SET      12     -0.31782   -0.0083051      0.27039      0.88008 GO_bp:go_layer_formation_in_cerebral_cortex
GO_bp:go_positive_regulation...4         SET      17     0.012942   0.00040247      0.21017      0.47545 GO_bp:go_positive_regulation_of_actin_cytoskeleton_reorganization
GO_bp:go_sex_determination               SET      17     0.077853    0.0024211      0.22407      0.36413 GO_bp:go_sex_determination
GO_bp:go_oligosaccharide_cat...          SET      12     -0.11549   -0.0030178      0.25576       0.6742 GO_bp:go_oligosaccharide_catabolic_process
GO_bp:go_b_cell_proliferation            SET      75       0.0346    0.0022563       0.1004      0.36519 GO_bp:go_b_cell_proliferation
GO_bp:go_positive_regulation...228       SET     142     0.010668    0.0009554     0.066994      0.43674 GO_bp:go_positive_regulation_of_dna_metabolic_process
GO_bp:go_proteasome_assembly             SET      12     -0.14187   -0.0037071      0.21948      0.74097 GO_bp:go_proteasome_assembly
GO_bp:go_establishment_of_pr...3         SET      95        0.113    0.0082886     0.081826     0.083651 GO_bp:go_establishment_of_protein_localization_to_endoplasmic_reticulum
GO_bp:go_pyrimidine_nucleosi...5         SET      17      0.29219    0.0090863      0.20139     0.073423 GO_bp:go_pyrimidine_nucleoside_triphosphate_biosynthetic_process
GO_bp:go_negative_regulation...210       SET      39     0.068443    0.0032218      0.12924      0.29821 GO_bp:go_negative_regulation_of_endocytosis
GO_bp:go_response_to_potassi...          SET      14      0.02259   0.00063757      0.24413      0.46314 GO_bp:go_response_to_potassium_ion
GO_bp:go_regulation_of_lymph...2         SET      49      0.15541    0.0081978      0.11989     0.097451 GO_bp:go_regulation_of_lymphocyte_apoptotic_process
