# ALPHA = 0.05
# NUMBER_OF_TESTS = 15479

# _SET1_  VARIABLE = Curated_gene_sets:dawson_methylated_in_lymphoma_tcl1 (set)
# _SET1_  NGENES = 56
# _SET1_  P-VALUE = 2.26122e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET8_   ENSG00000070831     1   22379120   22419437    153      33  601273     -0.11523      0.54587
_SET8_   ENSG00000162552     1   22443798   22470462    129      33  611715      -1.1935      0.88366
_SET8_   ENSG00000070886     1   22890057   22930087    181      37  618498       1.2647      0.10299
_SET8_   ENSG00000173372     1   22962999   22966101     10       5  594696     0.069285      0.47238
_SET8_   ENSG00000133216     1   23037332   23241818    785     115  602094      0.32071      0.37421
_SET8_   ENSG00000004487     1   23345941   23410182    116      23  609041      -0.8252      0.79537
_SET8_   ENSG00000117318     1   23884409   23886285     11       5  610291     -0.28884      0.61365
_SET8_   ENSG00000011009     1   24117460   24122029      7       4  578365       -1.049      0.85291
_SET8_   ENSG00000184454     1   24882602   24935819    273      37  616833       1.3689      0.08552
_SET8_   ENSG00000020633     1   25226002   25291612    220      59  600636      -0.1553      0.56171
_SET8_   ENSG00000117632     1   26210672   26233482     41      11  613372      0.70406       0.2407
_SET8_   ENSG00000131914     1   26737269   26756213     56      22  615229      -1.3253      0.90746
_SET8_   ENSG00000116478     1   32757687   32799236     72      36  583151      0.23962      0.40531
_SET8_   ENSG00000020129     1   36023074   36032875     25       9  619844      -1.3519      0.91179
_SET8_   ENSG00000183317     1   38179552   38230805    243      35  618000     0.093834      0.46262
_SET8_   ENSG00000185668     1   38509523   38512450      4       2  601849     -0.93255      0.82447
_SET8_   ENSG00000127603     1   39546988   39952849   1231      58  603704      0.87665      0.19034
_SET8_   ENSG00000163909     1   40089825   40105617     57      27  608716       1.5729      0.05787
_SET8_   ENSG00000116990     1   40361098   40367928     17      10  624931     -0.33432      0.63093
_SET8_   ENSG00000131238     1   40538379   40563375    112      17  617672      0.79573       0.2131
_SET8_   ENSG00000204060     1   41827594   41849262     80      23  614333      0.55551      0.28927
_SET8_   ENSG00000117385     1   43212006   43232755     69      26  609495      0.18528       0.4265
_SET8_   ENSG00000117399     1   43824626   43828874      7       4  623271       2.6303    0.0042656
_SET8_   ENSG00000198198     1   43855553   43918321    155      26  607982       4.6841    1.406e-06
_SET8_   ENSG00000142949     1   43990858   44089343    417      37  598962       8.1192   2.3459e-16
_SET8_   ENSG00000066135     1   44115829   44171186    147      39  600156       8.6136   3.5416e-18
_SET8_   ENSG00000117407     1   44398992   44402913     14       7  623958       3.9288   4.2693e-05
_SET8_   ENSG00000070785     1   45316450   45452282    519      27  613837     -0.38451       0.6497
_SET8_   ENSG00000162415     1   45482071   45771881    773      42  607415     -0.90639      0.81763
_SET8_   ENSG00000162367     1   47681962   47697892     54      17  600586      0.33072      0.37043
_SET8_   ENSG00000142700     1   50883222   50889172      6       4  606145      -1.1961      0.88416
_SET8_   ENSG00000123080     1   51426417   51440305     29      15  594370       1.2691       0.1022
_SET8_   ENSG00000157193     1   53711217   53793742    291      50  610919     0.047994      0.48086
_SET8_   ENSG00000169174     1   55505221   55530525    146      36  617337      0.10037      0.46002
_SET8_   ENSG00000173406     1   57460451   59012406   6560     367  611927       5.4351   2.7387e-08
_SET8_   ENSG00000177606     1   59246465   59249785      4       2  570896     -0.66278      0.74627
_SET8_   ENSG00000116641     1   62920399   63153969    538      29  603297     -0.68363      0.75289
_SET8_   ENSG00000185483     1   64239693   64647181   1429     130  610085     -0.26898      0.60603
_SET8_   ENSG00000116745     1   68894505   68915642     80      17  619101       1.7565     0.039499
_SET8_   ENSG00000033122     1   70034081   70617628   2143     113  613857      0.72811      0.23327
_SET8_   ENSG00000172260     1   71861623   72748417   2760     163  608929       6.2507   2.0428e-10
_SET8_   ENSG00000162624     1   75594119   75627218    105      31  589235       1.9773     0.024002
_SET8_   ENSG00000077254     1   78161672   78225537    151      44  607599       2.6063     0.004577
_SET8_   ENSG00000162614     1   78354198   78409580    158      41  604774      0.15152      0.43978
_SET8_   ENSG00000171517     1   85277285   85358896    368      70  612636     -0.31165      0.62234
_SET8_   ENSG00000055732     1   85483765   85514182     89      25  610103      0.31556      0.37617
_SET8_   ENSG00000143013     1   87794151   87814606     87      32  596342       3.7571   8.5943e-05
_SET8_   ENSG00000143032     1   91177096   91182794     18      12  601047      0.93424      0.17509
_SET8_   ENSG00000162676     1   92940319   92952433     44      17  594040      0.79107      0.21445
_SET8_   ENSG00000117598     1   99355806   99470588    571      66  614269       2.7718     0.002787
_SET8_   ENSG00000117600     1   99729509   99775146    188      40  610294      0.59167      0.27704
_SET8_   ENSG00000162692     1  101185298  101204601     52      27  599435      -1.6749      0.95303
_SET8_   ENSG00000170989     1  101702444  101707074     14       8  605752      0.92717      0.17692
_SET8_   ENSG00000118733     1  102268130  102462586    933     118  611999      0.62112      0.26726
_SET8_   ENSG00000162631     1  107682629  108026080   1141     110  614612     0.077782        0.469
_SET8_   ENSG00000143126     1  109792641  109818372    102      26  610599     -0.45963      0.67711
_SET8_   ENSG00000181754     1  110046797  110052360     14       7  615114      -1.7634      0.96108
_SET8_   ENSG00000134183     1  110145889  110155679     31      13  610680      0.86763       0.1928
_SET8_   ENSG00000184371     1  110452864  110473614     64      24  616724       1.7278     0.042012
_SET8_   ENSG00000116473     1  112084840  112259313    707      65  617957       5.1074   1.6335e-07
_SET8_   ENSG00000134245     1  113009163  113072787    218      55  612807       1.6952     0.045021
_SET8_   ENSG00000155363     1  113215763  113243368     80      21  606963       2.0582     0.019784
_SET8_   ENSG00000198799     1  113615831  113674882    154      33  613248     -0.89693      0.81512
_SET8_   ENSG00000163349     1  114471814  114520426    104      31  611297     0.066037      0.47367
_SET8_   ENSG00000134198     1  115590632  115632121    196      35  621140       0.9146       0.1802
_SET8_   ENSG00000134259     1  115828539  115880857    236      54  615923      -1.6003      0.94524
_SET8_   ENSG00000092621     1  120202421  120286838    276      43  607986      -1.8658      0.96897
_SET8_   ENSG00000143418     1  150933059  150947479     50      15  610630       1.3532     0.088001
_SET8_   ENSG00000143363     1  150980896  151008189    126      28  604494       1.1871       0.1176
_SET8_   ENSG00000143434     1  151104161  151119104     65      17  606712       2.2525     0.012147
_SET8_   ENSG00000163220     1  153330330  153333503      7       5  596000      0.67667      0.24931
_SET8_   ENSG00000143546     1  153362508  153363664      6       3  589928      0.13958       0.4445
_SET8_   ENSG00000197956     1  153507075  153508720      6       3  579201      0.41125      0.34044
_SET8_   ENSG00000143553     1  153631130  153634306      8       4  583921     -0.52531      0.70032
_SET8_   ENSG00000143545     1  153954127  153958834      6       4  589928       1.3105     0.095018
_SET8_   ENSG00000160716     1  154540257  154552502     37      20  603439       4.9993   2.8772e-07
_SET8_   ENSG00000160691     1  154934774  154946871     25       9  599264      0.15447      0.43862
_SET8_   ENSG00000243364     1  155036207  155042029      9       5  597875       2.1398     0.016185
_SET8_   ENSG00000251246     1  155036224  155059283     49      18  614770       2.9303    0.0016934
_SET8_   ENSG00000143590     1  155036224  155060014     51      18  615477       2.8609    0.0021125
_SET8_   ENSG00000169242     1  155099936  155107333     24      11  603426       4.0842   2.2117e-05
_SET8_   ENSG00000163462     1  155145873  155157447     28      16  602501       3.9879   3.3335e-05
_SET8_   ENSG00000116584     1  155916630  155976861    145      35  605979      0.28595      0.38746
_SET8_   ENSG00000196189     1  156117157  156147543     76      22  610475       1.0746      0.14128
_SET8_   ENSG00000143320     1  156669398  156675608     23      12  601731     0.076791      0.46939
_SET8_   ENSG00000198400     1  156785432  156851642    242      63  605095     -0.19991      0.57923
_SET8_   ENSG00000163554     1  158580496  158656488    323      46  595100     -0.73995      0.77034
_SET8_   ENSG00000085552     1  159896829  159915386     80      23  621728      0.12352      0.45085
_SET8_   ENSG00000177807     1  160007257  160040038     96      30  607312      0.16464      0.43461
_SET8_   ENSG00000162736     1  160313062  160328742     63      22  610380      -1.5022      0.93348
_SET8_   ENSG00000162738     1  160370376  160398468     87      22  613119      -1.3327      0.90869
_SET8_   ENSG00000143258     1  161129240  161135513     11       6  608508      -1.3291      0.90808
_SET8_   ENSG00000152332     1  162467041  162499419    111      12  610481      -1.1055      0.86553
_SET8_   ENSG00000185630     1  164524821  164868533   1333     169  607544      0.31372      0.37687
_SET8_   ENSG00000162761     1  165171104  165325952    673      83  611877     -0.46611      0.67943
_SET8_   ENSG00000116132     1  170631869  170708560    201      48  606787      -1.5048      0.93381
_SET8_   ENSG00000034971     1  171604557  171621823     85      16  619267      0.66546      0.25288
_SET8_   ENSG00000197959     1  171810621  172387606   1937     120  607744       1.7081     0.043811
_SET8_   ENSG00000120332     1  175036994  175117202    395      49  614786      0.52138      0.30105
_SET8_   ENSG00000116147     1  175284330  175712906   1841     192  610042       1.1077        0.134
_SET8_   ENSG00000152092     1  176826438  177134109   1040      98  606996       3.0384    0.0011893
_SET8_   ENSG00000198797     1  177140633  177251558    284      47  610173       2.6921      0.00355
_SET8_   ENSG00000143322     1  179068462  179198819    418      42  610786       1.5811     0.056932
_SET8_   ENSG00000121454     1  180199421  180249380    276      63  617449       2.2119     0.013487
_SET8_   ENSG00000162670     1  190066792  190446759   1097      69  611020     -0.42156      0.66333
_SET8_   ENSG00000116741     1  192778169  192781403      4       2  632802     -0.16366        0.565
_SET8_   ENSG00000066279     1  197053258  197115824    143      20  592084      0.84378       0.1994
_SET8_   ENSG00000134376     1  197170592  197447585    695      86  597646       1.3243     0.092708
_SET8_   ENSG00000143355     1  197881037  197904608     73      23  616610       2.3323    0.0098414
_SET8_   ENSG00000118200     1  200708686  200829832    373      39  603072     -0.31311       0.6229
_SET8_   ENSG00000134369     1  201592411  201796102    737      97  608171       2.4246    0.0076622
_SET8_   ENSG00000170075     1  202091986  202102720     67      24  612890      0.25091      0.40094
_SET8_   ENSG00000143858     1  202559724  202679545    426      74  609136     -0.28287      0.61136
_SET8_   ENSG00000159388     1  203274619  203278730      8       4  617325      -1.4884      0.93167
_SET8_   ENSG00000163531     1  204797779  204991950    925      83  607723       0.5935      0.27642
_SET8_   ENSG00000184144     1  205012325  205047627    173      30  617512      0.62714      0.26528
_SET8_   ENSG00000158715     1  205626979  205649587     93      33  608524       1.7123      0.04342
_SET8_   ENSG00000117280     1  205737114  205744588     35      11  618092       2.2823     0.011236
_SET8_   ENSG00000163486     1  206516200  206637783    236      29  618264      0.37127      0.35522
_SET8_   ENSG00000076356     1  208195587  208417665    911      98  612001       2.9961    0.0013675
_SET8_   ENSG00000117707     1  214156524  214214595    186      40  614111      0.94949      0.17119
_SET8_   ENSG00000042781     1  215796236  216596738   3317     237  606674       2.9549    0.0015637
_SET8_   ENSG00000092969     1  218519577  218617961    328      69  611216     -0.54518      0.70719
_SET8_   ENSG00000116141     1  220701568  220837803    368      31  611170      0.68169      0.24772
_SET8_   ENSG00000143507     1  221874766  221915518    146      43  604592     -0.90915      0.81837
_SET8_   ENSG00000154380     1  225674537  225840844    498      31  611279     -0.30494      0.61979
_SET8_   ENSG00000143816     1  228106357  228135599    141      27  610925       1.5175     0.064575
_SET8_   ENSG00000154342     1  228194752  228248961    170      34  610177       1.0463      0.14771
_SET8_   ENSG00000143761     1  228270361  228286912     44      16  605523      0.68555       0.2465
_SET8_   ENSG00000198835     1  228337553  228347527     23      12  599035     -0.66685      0.74757
_SET8_   ENSG00000154370     1  228581374  228594541     33      10  609779      0.48335      0.31442
_SET8_   ENSG00000069248     1  229577045  229644103    252      20  603042      0.20372      0.41929
_SET8_   ENSG00000135744     1  230838269  230850043     72      19  618930      0.27829      0.39039
_SET8_   ENSG00000119283     1  231297858  231357302    245      48  616266      -1.0747      0.85875
_SET8_   ENSG00000162946     1  231762561  232177018   1603     173  613516     -0.13307      0.55293
_SET8_   ENSG00000116984     1  236958610  237067281    392      30  613432     -0.14121      0.55615
_SET8_   ENSG00000054282     1  243419320  243663394    656      67  605913      -0.6137      0.73029
_SET8_   ENSG00000189292     2     279558     288851     29      11  593701       2.6455    0.0040788
_SET8_   ENSG00000186487     2    1792885    2335032   2325     173  609201       3.7805   7.8257e-05
_SET8_   ENSG00000176887     2    5832799    5841516     19      11  615751      -1.0404      0.85092
_SET8_   ENSG00000115738     2    8818975    8824583     13       7  608622     0.069401      0.47234
_SET8_   ENSG00000134313     2    8865408    8977760    351      48  600518       1.1488      0.12531
_SET8_   ENSG00000143869     2   20866424   20873418     20       5  610945       1.0659      0.14323
_SET8_   ENSG00000119782     2   24272571   24286551     48      18  600831     -0.30084      0.61823
_SET8_   ENSG00000198399     2   24425733   24583583    460      35  612724      -1.1936      0.88368
_SET8_   ENSG00000084676     2   24714783   24993571    873      49  611976     -0.75821      0.77584
_SET8_   ENSG00000119772     2   25455845   25565459    302      70  607101       1.0383      0.14957
_SET8_   ENSG00000084733     2   26256976   26360323    358      27  602401      0.80793      0.20957
_SET8_   ENSG00000157851     2   27070615   27173219    276      31  596975      -1.2994       0.9031
_SET8_   ENSG00000163794     2   27530268   27531313      1       1  566086       1.6192       0.0527
_SET8_   ENSG00000115211     2   27587219   27593353     15       9  619616     -0.26065      0.60282
_SET8_   ENSG00000138002     2   27667238   27712656    119      25  605086       1.4363      0.07546
_SET8_   ENSG00000179270     2   29283842   29297127     92      19  604843       2.1584     0.015449
_SET8_   ENSG00000171094     2   29415640   30144432   3634     215  611710       1.9086     0.028158
_SET8_   ENSG00000021574     2   32288680   32382706    333      33  609650       4.2804     9.33e-06
_SET8_   ENSG00000171055     2   36778570   36873230    465      51  609731     0.096999      0.46136
_SET8_   ENSG00000115808     2   37070783   37193615    483      44  611126     -0.15685      0.56232
_SET8_   ENSG00000115904     2   39208537   39351486    449      28  608207       2.6632    0.0038698
_SET8_   ENSG00000138083     2   45168902   45173216     23      10  600085        2.721    0.0032546
_SET8_   ENSG00000179915     2   50145643   51259674   4890     206  612410       4.8028   7.8215e-07
_SET8_   ENSG00000115306     2   54683422   54896812    991      56  602558       1.9787     0.023924
_SET8_   ENSG00000115310     2   55199325   55339757    616      57  609748       2.9185    0.0017585
_SET8_   ENSG00000115355     2   55514978   55647057    657      32  605361       1.2783      0.10057
_SET8_   ENSG00000119866     2   60678302   60780702    269      65  602284       3.0468    0.0011565
_SET8_   ENSG00000162928     2   61244360   61279125     89      28  608612       1.7153     0.043142
_SET8_   ENSG00000170340     2   62423248   62451866     89      31  601229     -0.94215      0.82694
_SET8_   ENSG00000143951     2   63348518   64054977   2138      60  610014         4.38   5.9342e-06
_SET8_   ENSG00000138071     2   65454887   65498387    157      26  612256     -0.95147      0.82932
_SET8_   ENSG00000143995     2   66660584   66801001    452      81  611594      -0.4798      0.68431
_SET8_   ENSG00000116035     2   71127720   71160576    139      35  612736     -0.76476      0.77779
_SET8_   ENSG00000135638     2   73143389   73162020     40      19  600628       2.6173    0.0044317
_SET8_   ENSG00000114956     2   74153953   74186088    111      17  618807      -0.6258      0.73428
_SET8_   ENSG00000115297     2   74740590   74744274      3       2  610563      -0.2658       0.6048
_SET8_   ENSG00000115317     2   74756504   74760472      6       4  589928      0.85394      0.19657
_SET8_   ENSG00000115325     2   74776153   74784681     22       9  606367     -0.24337      0.59614
_SET8_   ENSG00000135622     2   74881355   74909186     74      19  578471       1.1889      0.11724
_SET8_   ENSG00000115386     2   79347488   79350545     19       9  615751      0.31134      0.37777
_SET8_   ENSG00000066032     2   79412357   80875905   6484     407  612186       4.8712   5.5453e-07
_SET8_   ENSG00000222040     2   96778707   96781984      9       4  587113      -1.0009      0.84156
_SET8_   ENSG00000168758     2   97525453   97536494     21      11  568621      0.44007      0.32994
_SET8_   ENSG00000071054     2  102313312  102511149    571      46  600199      0.74983      0.22668
_SET8_   ENSG00000071051     2  106361354  106510730    715      52  615113         1.09      0.13787
_SET8_   ENSG00000114999     2  113239731  113299316    183      32  615361       3.3236   0.00044433
_SET8_   ENSG00000125538     2  113587328  113594480     23      10  605050       1.8464     0.032419
_SET8_   ENSG00000163064     2  119599747  119605254     15      10  585159      0.57551      0.28247
_SET8_   ENSG00000074047     2  121493199  121750229   1048     125  609605      0.82107       0.2058
_SET8_   ENSG00000136717     2  127805603  127864931    335      41  616252      -1.0249      0.84729
_SET8_   ENSG00000163161     2  128014866  128051752    124      33  611848       1.9193     0.027473
_SET8_   ENSG00000144230     2  128403439  128410213     41      17  610959       1.7488     0.040165
_SET8_   ENSG00000136720     2  128994290  129076151    397      68  618199          1.5     0.066803
_SET8_   ENSG00000121966     2  136871919  136875735     10       5  590278      0.26551      0.39531
_SET8_   ENSG00000169554     2  145141648  145282147    320      79  604734       1.5687     0.058355
_SET8_   ENSG00000168280     2  149632819  149883273    485      37  586231      -0.1703      0.56761
_SET8_   ENSG00000153234     2  157180944  157198860     23      10  606680     -0.34213      0.63387
_SET8_   ENSG00000136535     2  162272605  162282381     18      10  581112      0.68732      0.24594
_SET8_   ENSG00000144290     2  162280843  162841792   1784      50  608945       3.6906   0.00011187
_SET8_   ENSG00000081479     2  169983619  170219195   1031     113  612246       3.4513   0.00027897
_SET8_   ENSG00000144355     2  172949468  172954405     11       7  592062      0.29955      0.38226
_SET8_   ENSG00000115844     2  172964167  172967628      8       5  617325      -0.6682        0.748
_SET8_   ENSG00000128656     2  175664091  175870097    495      52  603971      0.96092       0.1683
_SET8_   ENSG00000128710     2  176973518  176984670     43      17  602666      0.48612      0.31344
_SET8_   ENSG00000128709     2  176987088  176989853     10       5  613749       1.5746     0.057674
_SET8_   ENSG00000128652     2  177001340  177037830    106      24  609175       2.8018    0.0025405
_SET8_   ENSG00000128645     2  177053307  177055688      6       3  612167     -0.52209       0.6992
_SET8_   ENSG00000116044     2  178092323  178257425    607      50  608138      0.76007      0.22361
_SET8_   ENSG00000115232     2  182321929  182400914    304      41  618193     0.011389      0.49546
_SET8_   ENSG00000162992     2  182537815  182545603     16       8  589941      0.36295      0.35832
_SET8_   ENSG00000061676     2  183773843  183903586    428      42  612047       0.5388      0.29501
_SET8_   ENSG00000170396     2  185463093  185804219   1165      54  596684       0.4658      0.32068
_SET8_   ENSG00000168542     2  189839046  189877472    135      29  607519     -0.54058       0.7056
_SET8_   ENSG00000138386     2  191511472  191557492    144      30  607730      -1.0658      0.85674
_SET8_   ENSG00000138411     2  197059094  197458416   1565     102  609399     -0.72159      0.76473
_SET8_   ENSG00000119042     2  200134223  200335989    415      49  607426     -0.04535      0.51809
_SET8_   ENSG00000196290     2  201754050  201768655     27      11  592550      0.48116       0.3152
_SET8_   ENSG00000003402     2  201980827  202041410    179      28  614773      0.52912      0.29836
_SET8_   ENSG00000115993     2  202241930  202316302    207      29  606907      0.04142      0.48348
_SET8_   ENSG00000082146     2  202252581  202345569    239      35  606741      0.19897      0.42114
_SET8_   ENSG00000003393     2  202565277  202645912    330      31  615415     -0.75982      0.77632
_SET8_   ENSG00000155760     2  202899310  202903160      7       4  632802       3.2415   0.00059443
_SET8_   ENSG00000204217     2  203241659  203432474    505      39  609051       4.1424   1.7182e-05
_SET8_   ENSG00000138443     2  204192942  204312446    294      50  607991       2.9982    0.0013578
_SET8_   ENSG00000173166     2  204259068  204400133    326      49  610690       2.8665    0.0020753
_SET8_   ENSG00000118257     2  206546714  206662857    424      98  607200       1.1467      0.12575
_SET8_   ENSG00000118263     2  207938861  208031991    405      66  613684       3.4804   0.00025029
_SET8_   ENSG00000118260     2  208394461  208468155    206      43  593648      0.30263      0.38108
_SET8_   ENSG00000163251     2  208627310  208634287     22      13  600756       1.6709     0.047372
_SET8_   ENSG00000078018     2  210288782  210598842   1071      56  610388      0.34211      0.36613
_SET8_   ENSG00000178568     2  212240446  213403565   5786     269  612447       3.4725   0.00025781
_SET8_   ENSG00000174453     2  215275789  215443683    625      57  612890      -1.7182      0.95712
_SET8_   ENSG00000115414     2  216225163  216300895    306      37  615442       2.2158     0.013352
_SET8_   ENSG00000079246     2  216972187  217071026    371      47  599069      0.22186      0.41221
_SET8_   ENSG00000144579     2  219262979  219270664     38      13  605714      0.93071        0.176
_SET8_   ENSG00000115596     2  219724544  219738955     25       9  609357      0.75424      0.22535
_SET8_   ENSG00000135925     2  219745085  219764303     38      16  604897      0.38649      0.34957
_SET8_   ENSG00000171450     2  219824377  219826876      8       3  632802       1.0684      0.14267
_SET8_   ENSG00000163497     2  219845809  219850379      6       2  621683      0.22478      0.41108
_SET8_   ENSG00000163501     2  219919142  219925189     17       5  610387      0.94407      0.17257
_SET8_   ENSG00000124006     2  220415451  220436581    104      26  603462      -2.1033      0.98228
_SET8_   ENSG00000116106     2  222282747  222438922    642      70  606453      0.60583      0.27231
_SET8_   ENSG00000135919     2  224839829  224904036    351      46  612501      -0.8356      0.79831
_SET8_   ENSG00000135905     2  225629807  225907162   1084      89  606733       1.4284     0.076596
_SET8_   ENSG00000144460     2  226265364  226518734    691      76  607671        5.287   6.2166e-08
_SET8_   ENSG00000187957     2  230222345  230579274   1889     166  608096      -1.5163      0.93528
_SET8_   ENSG00000135916     2  231729354  231743963     77      20  617956     -0.98546       0.8378
_SET8_   ENSG00000115468     2  233470767  233547491    348      51  606969      0.25207      0.40049
_SET8_   ENSG00000204120     2  233562009  233725285    592      35  607413      0.36116      0.35899
_SET8_   ENSG00000066248     2  233743396  233877982    685      72  609416       1.7667     0.038643
_SET8_   ENSG00000168505     2  237073879  237077012     10       7  610789      0.47571      0.31714
_SET8_   ENSG00000124839     2  238482965  238510257    192      36  622044      0.50376      0.30721
_SET8_   ENSG00000144485     2  239146908  239149303     11       5  620672     -0.41645      0.66146
_SET8_   ENSG00000132326     2  239152679  239198743    182      38  609812     0.033664      0.48657
_SET8_   ENSG00000063660     2  241375088  241407493    198      52  616255      0.18772      0.42555
_SET8_   ENSG00000168385     2  242254515  242293442    177      42  604030      -1.1341      0.87163
_SET8_   ENSG00000006607     2  242295658  242434256    628      52  606933     -0.64617      0.74092
_SET8_   ENSG00000115694     2  242432089  242449145     85      26  598175      0.48413      0.31415
_SET8_   ENSG00000176720     2  242498136  242513546     72      29  610839      0.07416      0.47044
_SET8_   ENSG00000134121     3     238279     451090   1182     119  613425       2.0101     0.022213
_SET8_   ENSG00000134115     3    1134260    1445901   1779     155  615298     -0.67578      0.75041
_SET8_   ENSG00000144619     3    2140497    3099645   5498     429  613481       3.5061   0.00022736
_SET8_   ENSG00000134107     3    5020801    5027008     20       5  614230     -0.72272      0.76508
_SET8_   ENSG00000144550     3    9745491    9771592     85      42  608270        1.922     0.027304
_SET8_   ENSG00000134072     3    9799026    9811676     28      12  619193       0.3561      0.36088
_SET8_   ENSG00000157017     3   10327359   10334631     30      14  611846     -0.48054      0.68458
_SET8_   ENSG00000157087     3   10365707   10749716   1931     184  614389      0.33226      0.36985
_SET8_   ENSG00000132170     3   12328867   12475855    526      54  605175       1.2226      0.11074
_SET8_   ENSG00000163517     3   13521224   13547916    109      37  610195     -0.87314      0.80871
_SET8_   ENSG00000154764     3   13857755   13921618    317      55  614229        2.261      0.01188
_SET8_   ENSG00000151090     3   24158651   24536773   1608     189  611957       1.5239     0.063761
_SET8_   ENSG00000077092     3   25215823   25639423   2467     157  609842       3.3056   0.00047393
_SET8_   ENSG00000077097     3   25639475   25706398    193      27  610172       5.2656   6.9878e-08
_SET8_   ENSG00000033867     3   27414214   27525911    463      34  614653     -0.17501      0.56947
_SET8_   ENSG00000163508     3   27757440   27764206     12       6  606607       4.1496   1.6654e-05
_SET8_   ENSG00000183813     3   32993066   32997841     14       6  596053      0.99446         0.16
_SET8_   ENSG00000144674     3   37284668   37408242    382      35  610042      0.79217      0.21413
_SET8_   ENSG00000114745     3   39138150   39149854     52      18  607199       1.7698     0.038384
_SET8_   ENSG00000168329     3   39304985   39323226     73      26  623271      0.50472      0.30688
_SET8_   ENSG00000168036     3   41236328   41301587    161      31  599633       1.9776     0.023985
_SET8_   ENSG00000168038     3   41288090   42003922   3253      81  600705      0.86177      0.19441
_SET8_   ENSG00000182606     3   42055294   42267381    870      80  605691       1.4758     0.069996
_SET8_   ENSG00000187094     3   42299317   42307699     33      12  602055      -0.4825      0.68528
_SET8_   ENSG00000008324     3   42623332   42636606     47      14  608038     -0.48005       0.6844
_SET8_   ENSG00000144647     3   43120724   43147568     74      22  606273       2.4238    0.0076787
_SET8_   ENSG00000121807     3   46395225   46402419     25       8  611823      0.86553      0.19337
_SET8_   ENSG00000047849     3   47892182   48130769    453      44  595592        5.624   9.3271e-09
_SET8_   ENSG00000164050     3   48445261   48471594     48      15  595672       1.9723      0.02429
_SET8_   ENSG00000008300     3   48673902   48700348     43      10  597190       1.1413      0.12688
_SET8_   ENSG00000213672     3   48701364   48723797     56      14  597392       1.9742     0.024177
_SET8_   ENSG00000172037     3   49158547   49170551     25      17  604405       3.8029   7.1506e-05
_SET8_   ENSG00000067560     3   49396578   49450431    137      24  602473       5.3781   3.7638e-08
_SET8_   ENSG00000173402     3   49506146   49573048    161      28  606277       5.0332   2.4119e-07
_SET8_   ENSG00000001617     3   50192478   50226508     98      23  615703        6.547   2.9354e-11
_SET8_   ENSG00000114349     3   50229045   50233949      6       3  556447       5.5117   1.7768e-08
_SET8_   ENSG00000145050     3   51422478   51426828      7       2  621844      0.44464      0.32829
_SET8_   ENSG00000247596     3   52262626   52273276     49      17  597210       2.0331     0.021021
_SET8_   ENSG00000010319     3   52467069   52479101     36      15  587661       1.8178     0.034545
_SET8_   ENSG00000114251     3   55499743   55523973     80      28  607836      0.51006        0.305
_SET8_   ENSG00000180376     3   56591189   56655846    334      33  616483     -0.61449      0.73055
_SET8_   ENSG00000168374     3   57557090   57583947    102      21  609169       2.5658    0.0051469
_SET8_   ENSG00000144724     3   61547243   62283288   3387     275  611195       5.2228     8.81e-08
_SET8_   ENSG00000153266     3   62355356   62359999      6       4  589928       1.1109      0.13331
_SET8_   ENSG00000185008     3   75955846   77699115   7379     349  608606       3.2273   0.00062491
_SET8_   ENSG00000169855     3   78646390   79816965   3974     182  608495       2.5262    0.0057649
_SET8_   ENSG00000044524     3   89156674   89531284   1113      68  600683       3.6423   0.00013512
_SET8_   ENSG00000080224     3   96533425   97471304   2468     129  591940      -0.6872      0.75402
_SET8_   ENSG00000036054     3   99979844  100044095    259      19  612565       -1.342       0.9102
_SET8_   ENSG00000114391     3  101399935  101405626     22      13  608508     -0.71738      0.76343
_SET8_   ENSG00000170017     3  105085753  105295744    893      60  609686       1.1124      0.13299
_SET8_   ENSG00000163608     3  112721287  112738708     71      23  610190      0.37613      0.35341
_SET8_   ENSG00000144857     3  112929850  113006303    333      56  617689      0.65312      0.25684
_SET8_   ENSG00000151577     3  113847499  113918254    269      38  615970       0.3294      0.37093
_SET8_   ENSG00000172020     3  115342171  115440337    347      71  612007      -1.3648      0.91384
_SET8_   ENSG00000082701     3  119540170  119813264    641      51  608277      0.63952      0.26124
_SET8_   ENSG00000082684     3  122628041  122747452    559      84  610968    0.0027626       0.4989
_SET8_   ENSG00000160145     3  123798870  124445172   2865     152  614216    -0.051452      0.52052
_SET8_   ENSG00000163884     3  126061478  126076285     38      17  602255      0.86813      0.19266
_SET8_   ENSG00000114554     3  126707437  126756235    223      38  617402       4.4384   4.5321e-06
_SET8_   ENSG00000179348     3  128198270  128212028     46      17  622851       2.4738    0.0066839
_SET8_   ENSG00000004399     3  129274018  129325661    236      39  615989      0.91122      0.18109
_SET8_   ENSG00000144868     3  132757235  133116636   1615      74  603460     -0.37441      0.64595
_SET8_   ENSG00000163785     3  133784147  133969689    669      44  616969       2.4594    0.0069587
_SET8_   ENSG00000154928     3  134316643  134979309   2658     219  613775       2.8582    0.0021306
_SET8_   ENSG00000158092     3  136581050  136668665    260      16  615811     -0.36783       0.6435
_SET8_   ENSG00000168875     3  137483579  137484396      1       1  632802      0.97411        0.165
_SET8_   ENSG00000051382     3  138372860  138553780    399      28  607744     -0.13149      0.55231
