# ALPHA = 0.05
# NUMBER_OF_TESTS = 15481

# _SET1_  VARIABLE = GO_bp:go_neuron_projection_regeneration (set)
# _SET1_  NGENES = 54
# _SET1_  P-VALUE = 8.79651e-07
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET4_   ENSG00000102189    12   93164413   93323107    479      37  315894     -0.43474      0.66813
_SET4_   ENSG00000185046    12   99120235  100378432   4479     282  315894       3.9465   3.9653e-05
_SET4_   ENSG00000179520    12  100750857  100815837    233      49  315894      0.35046        0.363
_SET4_   ENSG00000110880    12  109038885  109125372    278      33  315894      0.69664      0.24301
_SET4_   ENSG00000166111    12  109304658  109459045    411      50  315894     -0.71914      0.76397
_SET4_   ENSG00000174437    12  110718561  110788898    214      26  315894     -0.32723      0.62825
_SET4_   ENSG00000186298    12  111157485  111180744     77      20  315894     -0.61807      0.73173
_SET4_   ENSG00000089009    12  112842994  112856642     22      12  315894     -0.35137      0.63735
_SET4_   ENSG00000089169    12  113008184  113336686    893     104  315894    -0.083693      0.53335
_SET4_   ENSG00000089250    12  117645947  117889975    939     106  315894       2.5744    0.0050209
_SET4_   ENSG00000089220    12  118573663  118583389     45      18  315894       1.8911     0.029305
_SET4_   ENSG00000111737    12  120532899  120555306     93      25  315894      0.96711      0.16674
_SET4_   ENSG00000089157    12  120634489  120639038     14       8  315894       2.7136    0.0033275
_SET4_   ENSG00000157782    12  121078355  121105127    121      26  315894       1.8981     0.028839
_SET4_   ENSG00000089041    12  121570622  121623876    305      36  315894     -0.63037      0.73577
_SET4_   ENSG00000135124    12  121647660  121671909    111      19  315894    -0.044775      0.51786
_SET4_   ENSG00000130787    12  123319000  123347507    113      16  315894      0.68019      0.24819
_SET4_   ENSG00000060709    12  130880682  131200826   1806     221  315894     0.058045      0.47686
_SET4_   ENSG00000111450    12  131274145  131323811    243      27  315894       0.9187      0.17912
_SET4_   ENSG00000187848    12  133195366  133198972     14       5  315894      0.13151      0.44769
_SET4_   ENSG00000132970    13   27131840   27263085    575      42  315894       1.6411     0.050387
_SET4_   ENSG00000133083    13   36345478   36705443   1468     156  315894       1.7087      0.04375
_SET4_   ENSG00000133104    13   36875775   36944317    208      26  315894     -0.24826      0.59803
_SET4_   ENSG00000133110    13   38136720   38172981    127      26  315894       2.3122     0.010384
_SET4_   ENSG00000083635    13   45513384   45563618     94      29  315894      -1.0226      0.84674
_SET4_   ENSG00000102468    13   47405685   47471169    306      51  315894     -0.33205      0.63007
_SET4_   ENSG00000136099    13   53418109   53422775     15       8  315894      -1.9471      0.97424
_SET4_   ENSG00000118946    13   58205944   58303445    292      45  315894      0.45191      0.32567
_SET4_   ENSG00000178695    13   77454312   77460540     18       9  315894     -0.44088      0.67035
_SET4_   ENSG00000178235    13   84451344   84456528      8       5  315894       1.4079     0.079586
_SET4_   ENSG00000183098    13   93879095   95059655   4570     266  315894        2.675    0.0037366
_SET4_   ENSG00000152767    13   98794816   99102027   1544     195  315894       2.0014     0.022676
_SET4_   ENSG00000125266    13  107142079  107187462    155      44  315894       1.4457     0.074138
_SET4_   ENSG00000185896    13  113951556  113977987     65      30  315894      0.41326      0.33971
_SET4_   ENSG00000129472    14   21927179   21945132     66      11  315894       2.9643    0.0015171
_SET4_   ENSG00000139899    14   24895738   24900160     26       8  315894       1.1411      0.12692
_SET4_   ENSG00000165379    14   42076773   42373752   1286      56  315894      0.94514      0.17229
_SET4_   ENSG00000165527    14   50359810   50361490      5       3  315894      0.35937      0.35966
_SET4_   ENSG00000100505    14   51441980   51562779    651      64  315894       2.8148    0.0024401
_SET4_   ENSG00000020577    14   55033815   55260033    822     160  315894      0.19251      0.42367
_SET4_   ENSG00000100567    14   58711549   58738730     69      19  315894       5.8741   2.1257e-09
_SET4_   ENSG00000165617    14   59100685   59115039     35      11  315894      0.53131       0.2976
_SET4_   ENSG00000179841    14   64932217   64941221     16       8  315894       1.0476       0.1474
_SET4_   ENSG00000139998    14   65412532   65439494    101      23  315894       1.3372     0.090582
_SET4_   ENSG00000171723    14   66974125   67648520   2625      30  315894       2.4433     0.007276
_SET4_   ENSG00000134001    14   67826714   67853233     94      20  315894       4.2027   1.3189e-05
_SET4_   ENSG00000100568    14   68113792   68141548     98      25  315894      -1.1643      0.87785
_SET4_   ENSG00000072110    14   69340860   69446157    491      68  315894       4.2422   1.1067e-05
_SET4_   ENSG00000100678    14   70510934   70655787    760      60  315894     -0.80558      0.78976
_SET4_   ENSG00000213463    14   70838148   70883778    242      32  315894      0.64888      0.25821
_SET4_   ENSG00000197555    14   71787166   72207946   1327      33  315894      0.13781       0.4452
_SET4_   ENSG00000080815    14   73603126   73690399    286      33  315894       1.5432     0.061397
_SET4_   ENSG00000133961    14   73741815   73930348    734      43  315894       1.3219     0.093104
_SET4_   ENSG00000140022    14   81727000   81902809    675      65  315894      -1.0037      0.84224
_SET4_   ENSG00000185070    14   85996488   86095034    426      59  315894       2.9352    0.0016668
_SET4_   ENSG00000198668    14   90862846   90874605     59      20  315894      0.20059      0.42051
_SET4_   ENSG00000175785    14   94184644   94254827    303      78  315894       3.6536   0.00012928
_SET4_   ENSG00000036530    14  100150641  100193638    159      29  315894      -0.1254      0.54989
_SET4_   ENSG00000142208    14  105235686  105262088    127      39  315894     -0.28798      0.61332
_SET4_   ENSG00000068793    15   22892005   23006016    578     101  315894      0.69383      0.24389
_SET4_   ENSG00000166206    15   26788693   27184686   1719     170  315894      -1.2967      0.90264
_SET4_   ENSG00000186297    15   27111510   27194354    335      62  315894      0.33147      0.37014
_SET4_   ENSG00000182256    15   27216429   27778373   2214     242  315894       2.8869    0.0019452
_SET4_   ENSG00000034053    15   29129629   29410518    770      40  315894      0.83657      0.20142
_SET4_   ENSG00000175344    15   32322691   32464722    414      75  315894      -1.0492      0.85295
_SET4_   ENSG00000184984    15   34260921   34357291    361      30  315894       1.9652     0.024697
_SET4_   ENSG00000159251    15   35080297   35088340     33      18  315894     0.098735      0.46067
_SET4_   ENSG00000104142    15   41186628   41196173     34       8  315894     -0.79202      0.78582
_SET4_   ENSG00000137825    15   41785591   41795747     41      12  315894      -1.4493      0.92637
_SET4_   ENSG00000092531    15   42783431   42837547    118      21  315894       2.4264    0.0076237
_SET4_   ENSG00000166963    15   43803156   43823818     39      16  315894     -0.58438      0.72052
_SET4_   ENSG00000104133    15   44854894   44955876    223      27  315894     -0.70621      0.75997
_SET4_   ENSG00000104164    15   45879321   45908197     52      19  315894     -0.80354      0.78917
_SET4_   ENSG00000185634    15   49115932   49255641    457      65  315894     0.051167       0.4796
_SET4_   ENSG00000138592    15   50716577   50793280    314      27  315894    -0.045795      0.51826
_SET4_   ENSG00000170236    15   50792759   50838905    193      27  315894     -0.37511      0.64621
_SET4_   ENSG00000104093    15   51739908   51915030    542      25  315894       1.2772      0.10076
_SET4_   ENSG00000069966    15   52413117   52483566    278      29  315894       4.2693   9.8044e-06
_SET4_   ENSG00000197535    15   52599480   52821247    989      32  315894       2.2831     0.011213
_SET4_   ENSG00000137766    15   54305101   54920806   3115     151  315894       1.8246     0.034032
_SET4_   ENSG00000069974    15   55495164   55611311    522      53  315894     -0.96927      0.83379
_SET4_   ENSG00000069869    15   56119120   56285944    797      35  315894       1.0378      0.14968
_SET4_   ENSG00000137845    15   58887403   59042177    505      37  315894     -0.89611       0.8149
_SET4_   ENSG00000171914    15   62682725   63136830   1895     217  315894       4.0017   3.1446e-05
_SET4_   ENSG00000166128    15   63481668   63559981    270      36  315894       3.7087   0.00010416
_SET4_   ENSG00000103671    15   64679947   64747502    181      38  315894     -0.59638      0.72454
_SET4_   ENSG00000103769    15   66018392   66184329    507      47  315894       2.3836    0.0085712
_SET4_   ENSG00000156642    15   73852355   73926475    207      38  315894       2.6796    0.0036852
_SET4_   ENSG00000205363    15   74032141   74045088     49      21  315894       4.1655   1.5536e-05
_SET4_   ENSG00000213578    15   75118888   75124141     13       7  315894     -0.59009      0.72243
_SET4_   ENSG00000198794    15   75249560   75313837    239      38  315894      0.28962      0.38605
_SET4_   ENSG00000136425    15   78396948   78423886    118      24  315894      -1.5545      0.93997
_SET4_   ENSG00000169684    15   78857862   78887611    119      20  315894       2.5995    0.0046687
_SET4_   ENSG00000080644    15   78885394   78913637    117      22  315894       3.0593    0.0011091
_SET4_   ENSG00000117971    15   78916461   79020096    364      50  315894       1.9463     0.025811
_SET4_   ENSG00000136379    15   80972025   81047962    357      43  315894       1.5102     0.065494
_SET4_   ENSG00000214575    15   83211951   83317612    420      53  315894     -0.66848      0.74809
_SET4_   ENSG00000103942    15   83509838   83654661    500      62  315894        1.829       0.0337
_SET4_   ENSG00000140600    15   84115980   84287495    578      84  315894     -0.63732      0.73804
_SET4_   ENSG00000140538    15   88418230   88799999   1361     129  315894       1.6348     0.051048
_SET4_   ENSG00000157766    15   89346674   89418585    339      71  315894     -0.18767      0.57443
_SET4_   ENSG00000140521    15   89859534   89878092     76      23  315894       3.0879    0.0010078
_SET4_   ENSG00000185518    15   91643180   91844539    908      88  315894     -0.83774      0.79891
_SET4_   ENSG00000140563    15   94774767   95023632   1122     160  315894       1.8069     0.035389
_SET4_   ENSG00000103275    16    1355548    1377019    165      21  315894     -0.23266      0.59199
_SET4_   ENSG00000007516    16    1383602    1399439     76      30  315894       1.2341      0.10858
_SET4_   ENSG00000127561    16    2039661    2044276     16       8  315894     -0.25548      0.60082
_SET4_   ENSG00000103197    16    2097466    2138716    171      73  315894       1.8404     0.032857
_SET4_   ENSG00000167964    16    2190804    2204166     40      16  315894      0.90621      0.18241
_SET4_   ENSG00000162065    16    2525147    2555735     94      43  315894       1.6377     0.050745
_SET4_   ENSG00000140992    16    2587965    2653189     53      36  315894       1.7645     0.038822
_SET4_   ENSG00000103423    16    4475806    4506776    114      23  315894      0.14916      0.44072
_SET4_   ENSG00000067836    16    4846969    4852951     22       9  315894      0.71674      0.23677
_SET4_   ENSG00000183454    16    9852376   10276611   2247      84  315894       3.4443   0.00028625
_SET4_   ENSG00000237515    16   12995477   13334272   1847     145  315894       2.3624    0.0090797
_SET4_   ENSG00000072864    16   15737124   15820210    360      46  315894     -0.86272      0.80586
_SET4_   ENSG00000103528    16   19179293   19279652    360      69  315894      -0.3861      0.65029
_SET4_   ENSG00000103319    16   22217603   22298554    250      51  315894      0.44853      0.32689
_SET4_   ENSG00000166501    16   23847322   24231932   1705     151  315894       1.1525      0.12455
_SET4_   ENSG00000006116    16   24266874   24374122    498      95  315894    -0.079228      0.53157
_SET4_   ENSG00000169181    16   27798850   28074830   1202     144  315894      0.32045      0.37431
_SET4_   ENSG00000261832    16   28477974   28503333     37      10  315894       6.1058   5.1147e-10
_SET4_   ENSG00000188603    16   28477983   28506896     44      11  315894        6.172   3.3707e-10
_SET4_   ENSG00000178952    16   28853732   28857729     10       3  315894       5.3226   5.1156e-08
_SET4_   ENSG00000167371    16   29823177   29827201      8       5  315894      0.93704      0.17437
_SET4_   ENSG00000149927    16   30016830   30034591     43       9  315894    -0.052392      0.52089
_SET4_   ENSG00000102879    16   30194148   30200397     15       9  315894       0.4905      0.31189
_SET4_   ENSG00000180096    16   30389454   30407312     57      21  315894   -0.0069596      0.50278
_SET4_   ENSG00000270466    16   30389755   30393863     11       4  315894     -0.22736      0.58993
_SET4_   ENSG00000103549    16   30773066   30787628     23      12  315894       2.7018     0.003448
_SET4_   ENSG00000099365    16   31000577   31021949     44      12  315894       1.4064     0.079809
_SET4_   ENSG00000103496    16   31044210   31054296     22       6  315894       1.3354     0.090866
_SET4_   ENSG00000089280    16   31191431   31203127     28       9  315894     -0.43345      0.66766
_SET4_   ENSG00000069329    16   46690054   46723430     53      23  315894       1.3828     0.083363
_SET4_   ENSG00000171208    16   47111614   47177908    117      37  315894       1.1471      0.12567
_SET4_   ENSG00000102924    16   49311828   49315742     15       7  315894       1.3954     0.081455
_SET4_   ENSG00000103546    16   55689516   55740104    244      62  315894       2.4947    0.0063027
_SET4_   ENSG00000087250    16   56622986   56625000     10       5  315894       1.6035     0.054409
_SET4_   ENSG00000070729    16   57917503   58005020    430      87  315894     -0.39098      0.65209
_SET4_   ENSG00000150394    16   61681146   62070939   1305      97  315894       4.7156   1.2052e-06
_SET4_   ENSG00000140937    16   64977656   65160015    673      63  315894       1.1748      0.12004
_SET4_   ENSG00000125149    16   67143861   67182442     76      31  315894        2.238     0.012611
_SET4_   ENSG00000159720    16   67471917   67515140     91      31  315894     -0.88016      0.81061
_SET4_   ENSG00000039068    16   68771128   68869451    427      45  315894       2.5669    0.0051309
_SET4_   ENSG00000168807    16   69221032   69342955    374      39  315894       3.4543   0.00027583
_SET4_   ENSG00000172137    16   71392616   71424341    122      21  315894       4.4542   4.2103e-06
_SET4_   ENSG00000186187    16   75032928   75144892    370      47  315894     -0.85998       0.8051
_SET4_   ENSG00000152910    16   76311176   76593135   1611      80  315894      0.58501      0.27927
_SET4_   ENSG00000140945    16   82660408   83830204   8870     459  315894       3.7973   7.3134e-05
_SET4_   ENSG00000129910    16   89238175   89261900    112      21  315894     -0.61284      0.73001
_SET4_   ENSG00000272636    17       5810      31427     93      15  315894      0.44069      0.32972
_SET4_   ENSG00000159842    17     906758    1132315   1279     192  315894      0.97323      0.16522
_SET4_   ENSG00000108953    17    1247566    1303672    328      44  315894     -0.69106      0.75524
_SET4_   ENSG00000196689    17    3468738    3500392    177      42  315894       1.2315      0.10906
_SET4_   ENSG00000083454    17    3575493    3599698    102      26  315894      0.28561      0.38759
_SET4_   ENSG00000108405    17    3799886    3819794     79      22  315894      -1.4078       0.9204
_SET4_   ENSG00000141480    17    4613784    4624794     34      11  315894      -1.3268      0.90771
_SET4_   ENSG00000129219    17    4710391    4726729     68      22  315894       2.2395     0.012563
_SET4_   ENSG00000141503    17    4736683    4801356    313      36  315894       2.9568    0.0015541
_SET4_   ENSG00000108556    17    4801069    4806369     36      15  315894       2.1645     0.015211
_SET4_   ENSG00000108518    17    4848947    4852356     19      11  315894       1.7498     0.040078
_SET4_   ENSG00000108561    17    5336097    5352150     65      20  315894      0.19765      0.42166
_SET4_   ENSG00000132535    17    7093209    7123021     79      26  315894      0.64843      0.25835
_SET4_   ENSG00000181856    17    7184986    7191576     13       6  315894     -0.22541      0.58917
_SET4_   ENSG00000169992    17    7308193    7323179     46      23  315894       1.6005     0.054746
_SET4_   ENSG00000170175    17    7348380    7361026     37       9  315894       3.8909   4.9941e-05
_SET4_   ENSG00000129245    17    7494548    7518189     58      21  315894      0.94491      0.17235
_SET4_   ENSG00000108947    17    7608520    7614696     15       6  315894       1.9061     0.028322
_SET4_   ENSG00000220205    17    8062467    8066864     13       5  315894       1.0769      0.14077
_SET4_   ENSG00000166579    17    8316449    8393729    210      53  315894       3.6258   0.00014404
_SET4_   ENSG00000133026    17    8377523    8534079    385      39  315894        3.386   0.00035456
_SET4_   ENSG00000188803    17   11144580   11467380   1544     169  315894       0.7443      0.22835
_SET4_   ENSG00000006740    17   12692856   12894960    976      84  315894       2.3953    0.0083036
_SET4_   ENSG00000170425    17   15848231   15879060    107      29  315894       1.6158      0.05307
_SET4_   ENSG00000128482    17   19314438   19320589     13       4  315894     -0.66481      0.74691
_SET4_   ENSG00000004139    17   26691378   26728065    102      16  315894       2.1427     0.016067
_SET4_   ENSG00000132589    17   27206353   27224697     39      13  315894      0.52873       0.2985
_SET4_   ENSG00000063015    17   27281919   27333458    113      33  315894     -0.10633      0.54234
_SET4_   ENSG00000108262    17   27900487   27921072     46      18  315894     -0.47299      0.68189
_SET4_   ENSG00000108576    17   28521337   28563020    109      29  315894      0.30601       0.3798
_SET4_   ENSG00000196712    17   29421945   29709134    614      25  315894       3.9844   3.3823e-05
_SET4_   ENSG00000176749    17   30813637   30818274      6       3  315894       1.6138     0.053281
_SET4_   ENSG00000108684    17   31340105   32501983   5292     413  315894       1.1455        0.126
_SET4_   ENSG00000006125    17   33905065   34053436    635      42  315894     -0.82565       0.7955
_SET4_   ENSG00000017373    17   36686251   36762183    221      46  315894       3.9415   4.0482e-05
_SET4_   ENSG00000125691    17   37004118   37010096     15       8  315894      0.14272      0.44325
_SET4_   ENSG00000108306    17   37415384   37558776    387      22  315894       1.0312      0.15124
_SET4_   ENSG00000131771    17   37782993   37792879     35      11  315894      0.51572      0.30303
_SET4_   ENSG00000126368    17   38249040   38256978     21      10  315894       1.4642     0.071571
_SET4_   ENSG00000173805    17   39873994   39890896     95      14  315894       1.7719     0.038201
_SET4_   ENSG00000108774    17   40276994   40307035     88      15  315894       2.5906     0.004791
_SET4_   ENSG00000161610    17   40336078   40337470      3       2  315894      0.53779      0.29536
_SET4_   ENSG00000168610    17   40465342   40540586    198      27  315894       1.0163      0.15474
_SET4_   ENSG00000108797    17   40834631   40851832     42      15  315894       1.9772     0.024008
_SET4_   ENSG00000108852    17   41952725   41987068    144      21  315894       1.0558      0.14554
_SET4_   ENSG00000131094    17   43037061   43045439     30      10  315894       2.4949    0.0062991
_SET4_   ENSG00000186868    17   43971748   44105700    809       9  315894       9.1226   3.8818e-21
_SET4_   ENSG00000073969    17   44668035   44834830    103      17  315894       9.1226   7.3185e-26
_SET4_   ENSG00000259207    17   45331212   45421658    352      37  315894      0.13713      0.44547
_SET4_   ENSG00000259753    17   45331263   45421658    352      37  315894      0.13713      0.44547
_SET4_   ENSG00000159217    17   47074774   47133012    149      35  315894       4.4024    5.353e-06
_SET4_   ENSG00000005884    17   48133332   48167845    117      26  315894      0.56322      0.28664
_SET4_   ENSG00000167100    17   48187404   48207246     69      31  315894       1.7298     0.041834
_SET4_   ENSG00000108819    17   48211104   48227991     38      19  315894       3.4015   0.00033512
_SET4_   ENSG00000153933    17   54911460   54946036    122      15  315894     -0.26082      0.60288
_SET4_   ENSG00000264364    17   56160776   56172897     32      16  315894       1.2469      0.10622
_SET4_   ENSG00000005379    17   56378592   56406152    107      24  315894      0.86768      0.19278
_SET4_   ENSG00000108387    17   56597611   56618179     56      17  315894       1.1162      0.13217
_SET4_   ENSG00000108443    17   57970447   58027925    123      24  315894       2.4671      0.00681
_SET4_   ENSG00000170921    17   61086917   61505060   1013      53  315894     -0.17586       0.5698
_SET4_   ENSG00000087191    17   61904512   61909379     17       7  315894          1.4     0.080763
_SET4_   ENSG00000108370    17   63133549   63223821    341      35  315894      0.94249      0.17297
_SET4_   ENSG00000154240    17   63631656   64188202   2480      58  315894      -1.5505      0.93949
_SET4_   ENSG00000075429    17   64831235   64881603    253      54  315894     -0.22997      0.59094
_SET4_   ENSG00000075461    17   64961026   65029514    319      61  315894      0.77461      0.21928
_SET4_   ENSG00000182481    17   66031635   66042958     48       9  315894       5.2976   5.8671e-08
_SET4_   ENSG00000108946    17   66507921   66547460    138      29  315894     -0.69576      0.75671
_SET4_   ENSG00000123700    17   68164814   68176189     21      12  315894       2.0565     0.019867
_SET4_   ENSG00000069188    17   71330523   71640228   1410     194  315894       0.7409      0.22938
_SET4_   ENSG00000172809    17   72199721   72206794     26      11  315894      0.44805      0.32706
_SET4_   ENSG00000161509    17   72838162   72857627     64      12  315894      -0.6235      0.73352
_SET4_   ENSG00000186919    17   74068042   74079747     29      15  315894    -0.059597      0.52376
_SET4_   ENSG00000108639    17   76164639   76169608     26       9  315894       2.2861     0.011125
_SET4_   ENSG00000141543    17   78109013   78120982     56      16  315894      0.33269      0.36968
_SET4_   ENSG00000171246    17   78440948   78451643     43      14  315894     -0.67761      0.75099
_SET4_   ENSG00000184009    17   79476997   79490873    104      25  315894       2.8346    0.0022944
_SET4_   ENSG00000141526    17   80186273   80219005    109      35  315894        1.146       0.1259
_SET4_   ENSG00000101557    18     158383     214629    173      33  315894      0.80961      0.20908
_SET4_   ENSG00000176105    18     721588     812547    338      35  315894      0.38455      0.35028
_SET4_   ENSG00000141433    18     904944     912173     31      16  315894     -0.92259      0.82189
_SET4_   ENSG00000170579    18    3496030    4455335   4475     418  315894       2.9454    0.0016128
_SET4_   ENSG00000082397    18    5392383    5630699   1016     112  315894       1.2792      0.10042
_SET4_   ENSG00000134265    18   10525902   10552758     96      15  315894     -0.55154      0.70937
_SET4_   ENSG00000101752    18   19284918   19450918    391      42  315894      0.73667      0.23066
_SET4_   ENSG00000170558    18   25530930   25757410    689      71  315894      0.76822      0.22118
_SET4_   ENSG00000134769    18   32073254   32471808   1405      68  315894        1.736      0.04128
_SET4_   ENSG00000132872    18   40847843   40857615     16       7  315894       1.9007     0.028673
_SET4_   ENSG00000187323    18   49866542   51057784   6015     165  315894       3.3476    0.0004076
_SET4_   ENSG00000041353    18   52385091   52562747    702      48  315894     -0.99025      0.83897
_SET4_   ENSG00000091157    18   54318574   54698828   1438      90  315894       1.2474      0.10612
_SET4_   ENSG00000166569    18   56942388   56985881    218      32  315894       1.1711      0.12077
_SET4_   ENSG00000141668    18   70203915   70305756    429      52  315894     -0.26614      0.60493
_SET4_   ENSG00000166342    18   70409549   70535381    646      64  315894      0.74154      0.22918
_SET4_   ENSG00000099864    19     708953     748329    251      59  315894       1.1555      0.12394
_SET4_   ENSG00000116032    19    1000418    1009731     88      21  315894    -0.058572      0.52335
_SET4_   ENSG00000099625    19    1228286    1238026     36      14  315894     -0.38623      0.65034
_SET4_   ENSG00000099617    19    1286153    1301430     35       8  315894     -0.78423      0.78355
_SET4_   ENSG00000115286    19    1383526    1395583     59      19  315894     -0.21208      0.58398
_SET4_   ENSG00000115266    19    1446300    1473243     96      26  315894      -1.2124      0.88731
_SET4_   ENSG00000129968    19    1876809    1885546     20       4  315894      0.86722      0.19291
_SET4_   ENSG00000065000    19    2100988    2164464    358      43  315894      -1.8616      0.96867
_SET4_   ENSG00000104969    19    2754712    2783369    115      17  315894      0.09782      0.46104
_SET4_   ENSG00000186111    19    3630181    3700477    283      47  315894     -0.70188      0.75862
_SET4_   ENSG00000011132    19    3750817    3761697     65      21  315894       3.0333    0.0012095
_SET4_   ENSG00000167654    19    3879862    3928077    187      58  315894      0.28124      0.38926
_SET4_   ENSG00000167658    19    3976054    3985467     42      16  315894       1.6698     0.047482
_SET4_   ENSG00000141985    19    4360367    4400544    146      38  315894      0.79749      0.21258
_SET4_   ENSG00000105426    19    5158506    5340814    841     128  315894       2.6365    0.0041881
_SET4_   ENSG00000066044    19    8023463    8070543    155      31  315894       1.1269       0.1299
_SET4_   ENSG00000185236    19    8454865    8469318     87      24  315894        1.974     0.024191
_SET4_   ENSG00000127445    19    9945933    9960358     58      22  315894       4.0805   2.2472e-05
_SET4_   ENSG00000105088    19    9964394   10047228    354      46  315894       3.7548   8.6747e-05
_SET4_   ENSG00000079805    19   10828755   10944164    455      61  315894      0.28251      0.38878
_SET4_   ENSG00000105514    19   11432722   11456946     96      14  315894      0.47578      0.31712
_SET4_   ENSG00000104915    19   13254872   13261197     13       6  315894      0.55132      0.29071
_SET4_   ENSG00000072062    19   14202500   14228896     54      22  315894       2.8403    0.0022533
_SET4_   ENSG00000072071    19   14260750   14316999    190      51  315894       2.1367     0.016312
_SET4_   ENSG00000123159    19   14588572   14606944     90      23  315894       3.0159    0.0012811
_SET4_   ENSG00000132002    19   14625582   14640582     45      17  315894       2.3256      0.01002
_SET4_   ENSG00000105143    19   15060846   15133802    551      56  315894      0.34059       0.3667
_SET4_   ENSG00000167461    19   16222439   16245044     90      15  315894       1.1638      0.12225
_SET4_   ENSG00000130477    19   17712137   17799401    426      94  315894      0.82791      0.20386
_SET4_   ENSG00000130479    19   17830051   17845325     83      15  315894        1.177      0.11959
_SET4_   ENSG00000105640    19   17970685   17974962     20       6  315894     -0.35542      0.63886
_SET4_   ENSG00000105649    19   18307594   18314884     23       9  315894       4.9498   3.7137e-07
_SET4_   ENSG00000221983    19   18682540   18688360     20       6  315894     -0.13266      0.55277
_SET4_   ENSG00000105662    19   18794487   18893004    365      54  315894       0.8611      0.19459
_SET4_   ENSG00000051128    19   19040010   19052070     38      18  315894       1.7726     0.038148
_SET4_   ENSG00000205155    19   36236015   36237911      4       2  315894        2.074      0.01904
_SET4_   ENSG00000004777    19   36265434   36279724     53      12  315894     0.011775       0.4953
_SET4_   ENSG00000126243    19   36426260   36436669     26       9  315894      0.22448      0.41119
_SET4_   ENSG00000128011    19   39797208   39805976     18       9  315894     -0.33429      0.63092
_SET4_   ENSG00000013275    19   40476912   40487348     42      12  315894      0.52165      0.30096
_SET4_   ENSG00000090013    19   40953696   40971747     92      24  315894      0.62133      0.26719
_SET4_   ENSG00000105372    19   42363988   42376994     47      10  315894     -0.51901      0.69812
_SET4_   ENSG00000105404    19   42460833   42463542      6       3  315894     -0.46811      0.68015
_SET4_   ENSG00000105409    19   42470734   42501649     63      39  315894      0.58814      0.27822
_SET4_   ENSG00000105737    19   42502473   42573650    112      47  315894       1.2013      0.11481
_SET4_   ENSG00000105723    19   42734338   42746777     26      11  315894       1.5104     0.065466
_SET4_   ENSG00000130203    19   45409011   45412650     10       6  315894      0.86829      0.19262
_SET4_   ENSG00000160014    19   47104331   47114050     31      15  315894        2.791    0.0026271
_SET4_   ENSG00000090372    19   47222764   47250251     92      30  315894       1.6396      0.05054
_SET4_   ENSG00000118160    19   47931274   47975425    157      36  315894      0.68578      0.24643
_SET4_   ENSG00000118162    19   47978401   47987525     30      15  315894      0.62136      0.26718
_SET4_   ENSG00000105402    19   47990894   48018497     77      19  315894      0.39881      0.34502
_SET4_   ENSG00000105467    19   48867652   48879633     29      14  315894      0.79256      0.21402
_SET4_   ENSG00000105464    19   48898132   48948188    153      42  315894     -0.78875      0.78487
_SET4_   ENSG00000225950    19   49559050   49568333     39      17  315894      0.68338      0.24718
_SET4_   ENSG00000104863    19   49617581   49621717     24       8  315894      0.53871      0.29504
_SET4_   ENSG00000177380    19   49622646   49654283    138      33  315894       1.0084      0.15664
_SET4_   ENSG00000104888    19   49932658   49945617     33      13  315894      0.48481      0.31391
_SET4_   ENSG00000126464    19   50094900   50129696    140      27  315894      0.23863       0.4057
_SET4_   ENSG00000169169    19   50194155   50216988     83      20  315894     -0.43455      0.66806
_SET4_   ENSG00000131398    19   50815194   50836772     94      33  315894     -0.57015      0.71571
_SET4_   ENSG00000131409    19   51020149   51071302    213      69  315894      0.79353      0.21373
_SET4_   ENSG00000161681    19   51165084   51222707    204      69  315894     -0.75539      0.77499
_SET4_   ENSG00000142513    19   51293672   51298481     31       9  315894      -0.5638      0.71355
_SET4_   ENSG00000105568    19   52693292   52730687    184      29  315894     -0.29893       0.6175
_SET4_   ENSG00000126583    19   54382444   54410906     91      27  315894       3.2913   0.00049857
_SET4_   ENSG00000105605    19   54412589   54447195    114      39  315894       1.3324     0.091359
_SET4_   ENSG00000142408    19   54466294   54493469    106      19  315894      0.30946      0.37849
_SET4_   ENSG00000170889    19   54704610   54752862    245      38  315894      -1.0852      0.86109
_SET4_   ENSG00000167614    19   54926393   54948080    133      39  315894     -0.43326      0.66759
_SET4_   ENSG00000129990    19   55682567   55691809     67      10  315894      -1.2019      0.88531
_SET4_   ENSG00000160469    19   55793440   55823901    118      27  315894      0.04431      0.48233
_SET4_   ENSG00000187902    19   55940107   55954230     28      13  315894       1.2568      0.10441
_SET4_   ENSG00000101298    20    1246960    1289972    186      52  315894       2.7646    0.0028496
_SET4_   ENSG00000101327    20    1959403    1974732     65      16  315894        -1.22      0.88876
_SET4_   ENSG00000132670    20    2844830    3019722    538      43  315894       2.4427    0.0072895
_SET4_   ENSG00000101405    20    3052266    3053163      3       2  315894      -0.9806       0.8366
_SET4_   ENSG00000088899    20    3143263    3154192     48      22  315894       2.5659    0.0051448
_SET4_   ENSG00000171867    20    4666882    4682236     62      18  315894    -0.055295      0.52205
_SET4_   ENSG00000089063    20    5080486    5093749     32      11  315894      0.83085      0.20303
_SET4_   ENSG00000182621    20    8112824    8949003   3566     257  315894       3.0507    0.0011417
