# MEAN_SAMPLE_SIZE = 87802
# TOTAL_GENES = 18830
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_regulation_of_prote...50        SET      20     -0.13621   -0.0044368      0.21142      0.74029 GO_bp:go_regulation_of_protein_polyubiquitination
GO_bp:go_inactivation_of_map...          SET      25     0.068633    0.0024992       0.2229      0.37908 GO_bp:go_inactivation_of_mapk_activity
GO_bp:go_peptidyl_arginine_m...1         SET      15    -0.084995    -0.002398      0.22918      0.64463 GO_bp:go_peptidyl_arginine_methylation
GO_bp:go_negative_regulation...498       SET      18    -0.091302   -0.0028216      0.20578      0.67137 GO_bp:go_negative_regulation_of_oxidative_stress_induced_intrinsic_apoptotic_signaling_pathway
GO_bp:go_histone_phosphoryla...          SET      37     -0.25109     -0.01112      0.16502      0.93594 GO_bp:go_histone_phosphorylation
GO_bp:go_positive_regulation...840       SET      97    -0.067798   -0.0048537      0.10843      0.73409 GO_bp:go_positive_regulation_of_transmembrane_receptor_protein_serine_threonine_kinase_signaling_pathway
GO_bp:go_multicellular_organ...3         SET     764     0.072359     0.014277     0.037127     0.025659 GO_bp:go_multicellular_organism_reproduction
GO_bp:go_positive_regulation...387       SET      58      0.22822     0.012647      0.13495     0.045409 GO_bp:go_positive_regulation_of_interferon_gamma_production
GO_bp:go_negative_regulation...458       SET      16    -0.016003  -0.00046628      0.25847      0.52468 GO_bp:go_negative_regulation_of_necrotic_cell_death
GO_bp:go_regulation_of_organ...3         SET    1182     0.013329    0.0032331     0.029902      0.32789 GO_bp:go_regulation_of_organelle_organization
GO_bp:go_striated_muscle_ada...          SET      48     0.076952    0.0038803      0.14586      0.29891 GO_bp:go_striated_muscle_adaptation
GO_bp:go_branching_morphogen...2         SET     141    -0.016989   -0.0014646     0.092378      0.57296 GO_bp:go_branching_morphogenesis_of_an_epithelial_tube
GO_bp:go_regulation_of_ras_p...          SET     220      0.06077    0.0065304     0.073161      0.20309 GO_bp:go_regulation_of_ras_protein_signal_transduction
GO_bp:go_negative_regulation...170       SET     244    0.0075974   0.00085924     0.065858      0.45408 GO_bp:go_negative_regulation_of_cytokine_production
GO_bp:go_positive_regulation...213       SET      36    -0.077536   -0.0033871      0.16656      0.67921 GO_bp:go_positive_regulation_of_dendritic_spine_development
GO_bp:go_positive_regulation...880       SET      99       0.1137    0.0082226     0.092498      0.10951 GO_bp:go_positive_regulation_of_viral_process
GO_bp:go_prostate_glandular_...1         SET      11     0.037719   0.00091141      0.33655      0.45538 GO_bp:go_prostate_glandular_acinus_development
GO_bp:go_regulation_of_prote...59        SET     652    -0.021086   -0.0038552     0.041037      0.69631 GO_bp:go_regulation_of_proteolysis
GO_bp:go_endocytosis                     SET     523     0.086896      0.01428     0.046557     0.030996 GO_bp:go_endocytosis
GO_bp:go_protein_localizatio...34        SET     240      0.11228     0.012595     0.065978     0.044407 GO_bp:go_protein_localization_to_nucleus
GO_bp:go_peptide_catabolic_p...          SET      27      0.30307     0.011468       0.2202     0.084372 GO_bp:go_peptide_catabolic_process
GO_bp:go_rac_protein_signal_...          SET      31     0.082703     0.003353      0.17986      0.32283 GO_bp:go_rac_protein_signal_transduction
GO_bp:go_negative_regulation...528       SET      22     -0.15854    -0.005416      0.23968      0.74584 GO_bp:go_negative_regulation_of_potassium_ion_transmembrane_transport
GO_bp:go_regulation_of_viral...1         SET      26     -0.10139   -0.0037652      0.20185      0.69228 GO_bp:go_regulation_of_viral_entry_into_host_cell
GO_bp:go_cellular_component_...3         SET      34     -0.09255   -0.0039293      0.15799        0.721 GO_bp:go_cellular_component_disassembly_involved_in_execution_phase_of_apoptosis
GO_bp:go_positive_regulation...731       SET     394      0.03808    0.0054505     0.053433      0.23803 GO_bp:go_positive_regulation_of_secretion
GO_bp:go_negative_regulation...729       SET     197     0.059651    0.0060695     0.070379      0.19834 GO_bp:go_negative_regulation_of_wnt_signaling_pathway
GO_bp:go_positive_regulation...112       SET     367    0.0066911   0.00092501     0.052437      0.44923 GO_bp:go_positive_regulation_of_cell_cycle
GO_bp:go_regulation_of_cellu...15        SET     493     0.023825    0.0038043      0.04501      0.29829 GO_bp:go_regulation_of_cellular_protein_localization
GO_bp:go_positive_regulation...57        SET      73     0.048406    0.0030082       0.1101       0.3301 GO_bp:go_positive_regulation_of_b_cell_activation
GO_bp:go_neuronal_action_pot...1         SET      33     -0.27113    -0.011341      0.20366      0.90844 GO_bp:go_neuronal_action_potential
GO_bp:go_regulation_of_telom...4         SET      58      0.13864    0.0076827      0.12609      0.13578 GO_bp:go_regulation_of_telomere_maintenance_via_telomere_lengthening
GO_bp:go_positive_regulation...389       SET      30    -0.054314   -0.0021663      0.19573       0.6093 GO_bp:go_positive_regulation_of_interleukin_10_production
GO_bp:go_parasympathetic_ner...          SET      18    -0.026823  -0.00082893      0.27018      0.53954 GO_bp:go_parasympathetic_nervous_system_development
GO_bp:go_basement_membrane_o...          SET      21      0.22511    0.0075137      0.20597      0.13722 GO_bp:go_basement_membrane_organization
GO_bp:go_somite_development              SET      88     0.027958    0.0019069      0.11656      0.40522 GO_bp:go_somite_development
GO_bp:go_negative_regulation...307       SET     108     -0.20833    -0.015733      0.10132      0.98011 GO_bp:go_negative_regulation_of_immune_effector_process
GO_bp:go_negative_regulation...723       SET      12      0.22761    0.0057442      0.29178      0.21768 GO_bp:go_negative_regulation_of_viral_release_from_host_cell
GO_bp:go_serine_family_amino...3         SET      36     0.036382    0.0015893      0.15708      0.40842 GO_bp:go_serine_family_amino_acid_metabolic_process
GO_bp:go_sertoli_cell_differ...          SET      16     -0.18978   -0.0055298      0.26676      0.76158 GO_bp:go_sertoli_cell_differentiation
GO_bp:go_negative_regulation...69        SET      36     0.015754   0.00068818      0.17253      0.46362 GO_bp:go_negative_regulation_of_calcium_ion_transmembrane_transport
GO_bp:go_rna_splicing                    SET     389      0.10725     0.015255     0.047538     0.012041 GO_bp:go_rna_splicing
GO_bp:go_ventricular_cardiac...2         SET      12      0.35743    0.0090204       0.3587      0.15952 GO_bp:go_ventricular_cardiac_muscle_cell_development
GO_bp:go_positive_regulation...681       SET     125      0.12847     0.010433     0.089119     0.074721 GO_bp:go_positive_regulation_of_protein_polymerization
GO_bp:go_regulation_of_muscl...1         SET      80      0.11788    0.0076676      0.11436      0.15131 GO_bp:go_regulation_of_muscle_adaptation
GO_bp:go_negative_regulation...594       SET      83       0.1245    0.0082476      0.11948      0.14871 GO_bp:go_negative_regulation_of_response_to_wounding
GO_bp:go_olfactory_bulb_inte...1         SET       6      0.55888    0.0099749      0.45047      0.10737 GO_bp:go_olfactory_bulb_interneuron_development
GO_bp:go_negative_regulation...440       SET    1113     0.072831     0.017176     0.032291     0.012057 GO_bp:go_negative_regulation_of_multicellular_organismal_process
GO_bp:go_female_genitalia_de...          SET      17     -0.15688   -0.0047116      0.26117      0.72597 GO_bp:go_female_genitalia_development
GO_bp:go_neuroblast_prolifer...          SET      57   -0.0064339  -0.00035346      0.13788      0.51861 GO_bp:go_neuroblast_proliferation
GO_bp:go_midgut_development              SET      12      0.37503    0.0094646      0.34109      0.13578 GO_bp:go_midgut_development
GO_bp:go_mitochondrion_distr...          SET      15      0.15713    0.0044332      0.23048       0.2477 GO_bp:go_mitochondrion_distribution
GO_bp:go_peptidyl_methionine...          SET      14    -0.077929   -0.0021242      0.25651      0.61936 GO_bp:go_peptidyl_methionine_modification
GO_bp:go_immunological_synap...          SET      12    -0.091099   -0.0022991      0.31204      0.61484 GO_bp:go_immunological_synapse_formation
GO_bp:go_vitamin_metabolic_p...          SET     125    0.0076571   0.00062181     0.090854      0.46642 GO_bp:go_vitamin_metabolic_process
GO_bp:go_muscle_cell_develop...          SET     165     0.049938    0.0046542     0.081686      0.27049 GO_bp:go_muscle_cell_development
GO_bp:go_regulation_of_defen...4         SET      33    -0.078357   -0.0032775      0.17127      0.67635 GO_bp:go_regulation_of_defense_response_to_virus_by_host
GO_bp:go_regulation_of_neura...          SET      83     0.020404    0.0013517      0.11498      0.42958 GO_bp:go_regulation_of_neural_precursor_cell_proliferation
GO_bp:go_nucleotide_sugar_bi...          SET      22    -0.053114   -0.0018145      0.19171      0.60913 GO_bp:go_nucleotide_sugar_biosynthetic_process
GO_bp:go_negative_regulation...45        SET      63      0.33503     0.019347      0.13181      0.00552 GO_bp:go_negative_regulation_of_axonogenesis
GO_bp:go_leukocyte_migration...          SET      12     -0.41983    -0.010595      0.31779      0.90676 GO_bp:go_leukocyte_migration_involved_in_inflammatory_response
GO_bp:go_osteoclast_differen...          SET      90    -0.017529    -0.001209      0.11162      0.56239 GO_bp:go_osteoclast_differentiation
GO_bp:go_carbohydrate_deriva...4         SET      69      0.14404    0.0087038      0.12464      0.12392 GO_bp:go_carbohydrate_derivative_transport
GO_bp:go_definitive_hemopoie...          SET      18    -0.013641  -0.00042157      0.25334      0.52147 GO_bp:go_definitive_hemopoiesis
GO_bp:go_renal_filtration                SET      18      0.17931    0.0055415       0.2753      0.25742 GO_bp:go_renal_filtration
GO_bp:go_lymphocyte_activati...2         SET     165   1.5307e-05   1.4266e-06     0.080599      0.49992 GO_bp:go_lymphocyte_activation_involved_in_immune_response
GO_bp:go_positive_regulation...439       SET      80     -0.14629   -0.0095151      0.12291        0.883 GO_bp:go_positive_regulation_of_leukocyte_chemotaxis
GO_bp:go_response_to_tumor_n...          SET     282     -0.02214   -0.0026891     0.060133      0.64363 GO_bp:go_response_to_tumor_necrosis_factor
GO_bp:go_positive_regulation...139       SET     115    0.0033238   0.00025896      0.10283      0.48711 GO_bp:go_positive_regulation_of_cell_substrate_adhesion
GO_bp:go_regulation_of_intra...6         SET     404      0.04253    0.0061626     0.050259      0.19872 GO_bp:go_regulation_of_intracellular_transport
GO_bp:go_cardiac_conduction              SET     134      0.11117    0.0093447     0.094979      0.12092 GO_bp:go_cardiac_conduction
GO_bp:go_aorta_morphogenesis             SET      30      0.27225     0.010858      0.20859     0.095923 GO_bp:go_aorta_morphogenesis
GO_bp:go_response_to_alcohol             SET     221     0.092514    0.0099638     0.069082     0.090262 GO_bp:go_response_to_alcohol
GO_bp:go_cellular_homeostasis            SET     917     0.004897    0.0010541     0.034537      0.44362 GO_bp:go_cellular_homeostasis
GO_bp:go_positive_regulation...531       SET      33      0.21927    0.0091714       0.1769      0.10758 GO_bp:go_positive_regulation_of_multicellular_organism_growth
GO_bp:go_membrane_lipid_bios...          SET     141    -0.026015   -0.0022428     0.084619      0.62074 GO_bp:go_membrane_lipid_biosynthetic_process
GO_bp:go_positive_regulation...216       SET      53      0.12935    0.0068529      0.14049      0.17861 GO_bp:go_positive_regulation_of_dephosphorylation
GO_bp:go_protein_insertion_i...2         SET      60    -0.073529   -0.0041441      0.13587       0.7058 GO_bp:go_protein_insertion_into_membrane
GO_bp:go_activation_of_mapk_...          SET     145     -0.14041    -0.012274     0.085715      0.94929 GO_bp:go_activation_of_mapk_activity
GO_bp:go_embryonic_organ_dev...          SET     411      0.02341    0.0034207      0.05467      0.33425 GO_bp:go_embryonic_organ_development
GO_bp:go_positive_regulation...553       SET      27     -0.21937   -0.0083013      0.19923      0.86457 GO_bp:go_positive_regulation_of_natural_killer_cell_mediated_immunity
GO_bp:go_positive_regulation...596       SET      45   -0.0073689  -0.00035981      0.16679      0.51762 GO_bp:go_positive_regulation_of_organ_growth
GO_bp:go_epoxygenase_p450_pa...          SET      19    -0.019946  -0.00063328      0.27373      0.52904 GO_bp:go_epoxygenase_p450_pathway
GO_bp:go_mammary_gland_duct_...          SET      31    -0.051625    -0.002093      0.19789       0.6029 GO_bp:go_mammary_gland_duct_morphogenesis
GO_bp:go_amino_acid_import               SET      24    -0.056348   -0.0020105       0.2187      0.60166 GO_bp:go_amino_acid_import
GO_bp:go_imp_biosynthetic_pr...          SET       9     -0.27804   -0.0060772      0.28146      0.83838 GO_bp:go_imp_biosynthetic_process
GO_bp:go_positive_regulation...115       SET      43    -0.094076   -0.0044906       0.1515      0.73268 GO_bp:go_positive_regulation_of_cell_cycle_g1_s_phase_transition
GO_bp:go_lymphocyte_apoptoti...          SET      68     0.093504     0.005609      0.12268      0.22298 GO_bp:go_lymphocyte_apoptotic_process
GO_bp:go_negative_regulation...689       SET     110     0.018676    0.0014233     0.099839      0.42581 GO_bp:go_negative_regulation_of_transmembrane_receptor_protein_serine_threonine_kinase_signaling_pathway
GO_bp:go_fatty_acid_derivati...3         SET       9    -0.085651   -0.0018721      0.36702      0.59226 GO_bp:go_fatty_acid_derivative_metabolic_process
GO_bp:go_negative_regulation...325       SET      12      0.20604    0.0051998        0.287      0.23641 GO_bp:go_negative_regulation_of_interleukin_17_production
GO_bp:go_glycosyl_compound_c...          SET      39     0.039078    0.0017766      0.16351      0.40556 GO_bp:go_glycosyl_compound_catabolic_process
GO_bp:go_protein_hydroxylati...          SET      25     0.095672    0.0034838      0.17096      0.28787 GO_bp:go_protein_hydroxylation
GO_bp:go_peptidyl_lysine_met...          SET     119     0.048834    0.0038699      0.09052      0.29478 GO_bp:go_peptidyl_lysine_methylation
GO_bp:go_regulation_of_respo...14        SET      15      0.17835     0.005032      0.23314      0.22213 GO_bp:go_regulation_of_response_to_tumor_cell
GO_bp:go_protein_tetrameriza...          SET     153   0.00069979   6.2824e-05     0.077456       0.4964 GO_bp:go_protein_tetramerization
GO_bp:go_regulation_of_tissu...          SET      67   -0.0040282  -0.00023986      0.13394        0.512 GO_bp:go_regulation_of_tissue_remodeling
GO_bp:go_positive_regulation...616       SET      99    -0.028613   -0.0020693      0.10803      0.60444 GO_bp:go_positive_regulation_of_peptidyl_serine_phosphorylation
GO_bp:go_histone_h3_acetylat...          SET      55    0.0075248   0.00040609      0.12814      0.47659 GO_bp:go_histone_h3_acetylation
GO_bp:go_regulation_of_anion...3         SET      89    -0.064822    -0.004446      0.11064      0.72101 GO_bp:go_regulation_of_anion_transport
GO_bp:go_cellular_response_t...24        SET      32     -0.18307   -0.0075405      0.17092      0.85792 GO_bp:go_cellular_response_to_dexamethasone_stimulus
GO_bp:go_negative_regulation...204       SET      36    -0.080463    -0.003515      0.15957      0.69295 GO_bp:go_negative_regulation_of_dna_replication
GO_bp:go_response_to_osmotic...          SET      74    -0.037109   -0.0023218      0.12277      0.61877 GO_bp:go_response_to_osmotic_stress
GO_bp:go_regulation_of_trans...13        SET      49     -0.17063   -0.0086932       0.1461      0.87856 GO_bp:go_regulation_of_transcription_regulatory_region_dna_binding
GO_bp:go_positive_regulation...406       SET      80      0.14192    0.0092313      0.11494      0.10847 GO_bp:go_positive_regulation_of_interleukin_6_production
GO_bp:go_ruffle_organization             SET      51      0.22586     0.011739      0.13766     0.050439 GO_bp:go_ruffle_organization
GO_bp:go_dna_packaging                   SET     171   -0.0064354  -0.00061049      0.07498       0.5342 GO_bp:go_dna_packaging
GO_bp:go_muscle_cell_migrati...          SET      77      0.26092     0.016651      0.12063      0.01528 GO_bp:go_muscle_cell_migration
GO_bp:go_branching_involved_...5         SET      22     -0.13642   -0.0046603      0.24184      0.71364 GO_bp:go_branching_involved_in_salivary_gland_morphogenesis
GO_bp:go_negative_regulation...556       SET      27    -0.068876   -0.0026063      0.18861      0.64251 GO_bp:go_negative_regulation_of_protein_maturation
GO_bp:go_binding_of_sperm_to...          SET      36      -0.1329   -0.0058056      0.15535      0.80385 GO_bp:go_binding_of_sperm_to_zona_pellucida
GO_bp:go_rna_phosphodiester_...3         SET      40      0.14221    0.0065477      0.13688      0.14942 GO_bp:go_rna_phosphodiester_bond_hydrolysis_exonucleolytic
GO_bp:go_adaptation_of_signa...          SET      17      -0.2173   -0.0065265      0.25074      0.80692 GO_bp:go_adaptation_of_signaling_pathway
GO_bp:go_transcytosis                    SET      17     -0.17327   -0.0052039      0.25179      0.75431 GO_bp:go_transcytosis
GO_bp:go_epithelial_cell_mat...          SET      15     -0.21293   -0.0060076      0.29926      0.76162 GO_bp:go_epithelial_cell_maturation
GO_bp:go_negative_regulation...261       SET      31     0.065919    0.0026725      0.17208      0.35084 GO_bp:go_negative_regulation_of_gene_silencing
GO_bp:go_regulation_of_cell_...20        SET     874      0.12732     0.026787     0.036426   0.00023728 GO_bp:go_regulation_of_cell_development
GO_bp:go_regulation_of_intri...1         SET     149     -0.10836   -0.0096012     0.078363      0.91663 GO_bp:go_regulation_of_intrinsic_apoptotic_signaling_pathway
GO_bp:go_establishment_of_pr...7         SET      54    -0.024405   -0.0013051      0.13703      0.57068 GO_bp:go_establishment_of_protein_localization_to_plasma_membrane
GO_bp:go_regulation_of_membr...8         SET      30     0.054107     0.002158      0.19782      0.39223 GO_bp:go_regulation_of_membrane_repolarization
GO_bp:go_negative_regulation...490       SET     346     0.026539    0.0035644     0.053701      0.31058 GO_bp:go_negative_regulation_of_organelle_organization
GO_bp:go_negative_regulation...107       SET     656      0.11248     0.020627     0.042297    0.0039174 GO_bp:go_negative_regulation_of_cell_differentiation
GO_bp:go_peptidyl_lysine_dim...          SET      14       0.2651    0.0072259      0.27923      0.17122 GO_bp:go_peptidyl_lysine_dimethylation
GO_bp:go_protein_import_into...2         SET      13       0.2122    0.0055739      0.26139      0.20845 GO_bp:go_protein_import_into_peroxisome_matrix
GO_bp:go_positive_regulation...48        SET      50      0.10888    0.0056031      0.12647      0.19466 GO_bp:go_positive_regulation_of_atpase_activity
GO_bp:go_limbic_system_devel...          SET     103      0.15229     0.011232      0.11051     0.084105 GO_bp:go_limbic_system_development
GO_bp:go_negative_regulation...114       SET      17     -0.18983   -0.0057014      0.24555      0.78026 GO_bp:go_negative_regulation_of_cell_killing
GO_bp:go_positive_regulation...520       SET      16     -0.17767    -0.005177      0.25319      0.75857 GO_bp:go_positive_regulation_of_monocyte_chemotaxis
GO_bp:go_negative_regulation...365       SET      94     -0.16407    -0.011564      0.11194      0.92863 GO_bp:go_negative_regulation_of_leukocyte_differentiation
GO_bp:go_axis_elongation                 SET      30     0.083555    0.0033325      0.19345       0.3329 GO_bp:go_axis_elongation
GO_bp:go_regulation_of_mitot...1         SET     606   -0.0016073  -0.00028367     0.040326       0.5159 GO_bp:go_regulation_of_mitotic_cell_cycle
GO_bp:go_t_cell_differentiat...1         SET     226    -0.033674    -0.003667     0.071302      0.68163 GO_bp:go_t_cell_differentiation
GO_bp:go_regulation_of_catio...1         SET     157      0.24345     0.022137     0.086292    0.0023948 GO_bp:go_regulation_of_cation_channel_activity
GO_bp:go_positive_regulation...698       SET      14      0.49742     0.013559      0.27701     0.036282 GO_bp:go_positive_regulation_of_receptor_recycling
GO_bp:go_response_to_misfold...          SET      21     -0.19399    -0.006475      0.19805      0.83633 GO_bp:go_response_to_misfolded_protein
GO_bp:go_transmembrane_trans...          SET    1476     0.029531    0.0079375     0.028156      0.14713 GO_bp:go_transmembrane_transport
GO_bp:go_regulation_of_gene_...2         SET     301     0.016168    0.0020278     0.054138      0.38261 GO_bp:go_regulation_of_gene_expression_epigenetic
GO_bp:go_negative_regulation...465       SET     196    -0.036197   -0.0036738     0.074007      0.68761 GO_bp:go_negative_regulation_of_neuron_death
GO_bp:go_negative_regulation...129       SET     635      0.10984     0.019829     0.040731    0.0035033 GO_bp:go_negative_regulation_of_cellular_component_organization
GO_bp:go_defense_response_to...2         SET      34     0.011528   0.00048945      0.17732      0.47408 GO_bp:go_defense_response_to_fungus
GO_bp:go_ribonucleoside_cata...          SET      20    -0.097616   -0.0031797      0.28769      0.63281 GO_bp:go_ribonucleoside_catabolic_process
GO_bp:go_positive_regulation...167       SET      20      0.23433     0.007633      0.23446       0.1588 GO_bp:go_positive_regulation_of_chondrocyte_differentiation
GO_bp:go_positive_regulation...624       SET      83      0.16664      0.01104      0.11644     0.076204 GO_bp:go_positive_regulation_of_phosphatidylinositol_3_kinase_signaling
GO_bp:go_regulation_of_filop...          SET      39     0.094957    0.0043171      0.18323      0.30215 GO_bp:go_regulation_of_filopodium_assembly
GO_bp:go_regulation_of_cell_...36        SET      11    -0.015085   -0.0003645      0.28018      0.52147 GO_bp:go_regulation_of_cell_projection_size
GO_bp:go_nuclear_transcribed...4         SET      33     0.032691    0.0013674      0.15814      0.41811 GO_bp:go_nuclear_transcribed_mrna_catabolic_process_exonucleolytic
GO_bp:go_negative_regulation...604       SET      10      0.16529    0.0038083      0.30922      0.29649 GO_bp:go_negative_regulation_of_ryanodine_sensitive_calcium_release_channel_activity
GO_bp:go_positive_regulation...579       SET      20     -0.10962   -0.0035707      0.24473      0.67289 GO_bp:go_positive_regulation_of_nitric_oxide_synthase_activity
GO_bp:go_positive_regulation...117       SET      89     0.010719   0.00073521      0.10263      0.45841 GO_bp:go_positive_regulation_of_cell_cycle_phase_transition
GO_bp:go_myeloid_dendritic_c...1         SET      30    -0.016385   -0.0006535       0.1907      0.53423 GO_bp:go_myeloid_dendritic_cell_activation
GO_bp:go_mesonephros_develop...          SET      98    0.0097687   0.00070292      0.11142      0.46507 GO_bp:go_mesonephros_development
GO_bp:go_mesodermal_cell_fat...1         SET      17      0.08663    0.0026018      0.24117      0.35972 GO_bp:go_mesodermal_cell_fate_commitment
GO_bp:go_regulation_of_dendr...1         SET     131    -0.024766   -0.0020585     0.089887      0.60854 GO_bp:go_regulation_of_dendrite_development
GO_bp:go_response_to_light_s...          SET     296    0.0015223   0.00018936     0.058728      0.48966 GO_bp:go_response_to_light_stimulus
GO_bp:go_regulation_of_axono...          SET     169      0.24922     0.023505     0.080264   0.00095285 GO_bp:go_regulation_of_axonogenesis
GO_bp:go_ribosomal_small_sub...1         SET      16     -0.26177   -0.0076275      0.24079       0.8615 GO_bp:go_ribosomal_small_subunit_assembly
GO_bp:go_regulation_of_activ...3         SET      22      0.48972      0.01673      0.20777    0.0092152 GO_bp:go_regulation_of_activin_receptor_signaling_pathway
GO_bp:go_regulation_of_syste...5         SET      36     -0.26656    -0.011644      0.17814      0.93271 GO_bp:go_regulation_of_systemic_arterial_blood_pressure_by_hormone
GO_bp:go_regulation_of_neutr...4         SET      29    -0.077488   -0.0030387      0.20837      0.64501 GO_bp:go_regulation_of_neutrophil_migration
GO_bp:go_cellular_response_t...75        SET      73     -0.14583   -0.0090624      0.12384       0.8805 GO_bp:go_cellular_response_to_mechanical_stimulus
GO_bp:go_pentose_metabolic_p...          SET       6    -0.077863   -0.0013897      0.48332      0.56399 GO_bp:go_pentose_metabolic_process
GO_bp:go_positive_regulation...206       SET     453   -0.0013863  -0.00021242     0.048818      0.51133 GO_bp:go_positive_regulation_of_defense_response
GO_bp:go_phagocytosis                    SET     243     0.067252    0.0075906     0.068045       0.1615 GO_bp:go_phagocytosis
GO_bp:go_branching_involved_...3         SET      23    -0.040651   -0.0014199       0.2237       0.5721 GO_bp:go_branching_involved_in_mammary_gland_duct_morphogenesis
GO_bp:go_alkaloid_metabolic_...          SET       5      0.55383    0.0090238      0.49205      0.13018 GO_bp:go_alkaloid_metabolic_process
GO_bp:go_positive_regulation...606       SET      12       0.1455    0.0036719      0.27309       0.2971 GO_bp:go_positive_regulation_of_oxidative_stress_induced_cell_death
GO_bp:go_centromere_complex_...          SET      48    -0.023941   -0.0012072      0.13394      0.57093 GO_bp:go_centromere_complex_assembly
GO_bp:go_positive_regulation...544       SET      26      0.10552    0.0039184      0.18931      0.28864 GO_bp:go_positive_regulation_of_myeloid_leukocyte_mediated_immunity
GO_bp:go_rrna_containing_rib...          SET      16     -0.16167   -0.0047108      0.25998      0.73298 GO_bp:go_rrna_containing_ribonucleoprotein_complex_export_from_nucleus
GO_bp:go_mitotic_sister_chro...1         SET      19     -0.27672   -0.0087858      0.21997      0.89579 GO_bp:go_mitotic_sister_chromatid_cohesion
GO_bp:go_kinetochore_organiz...          SET      21      0.24161    0.0080645      0.19786      0.11103 GO_bp:go_kinetochore_organization
GO_bp:go_negative_regulation...268       SET      11     -0.16909   -0.0040858      0.31862      0.70218 GO_bp:go_negative_regulation_of_glucose_import
GO_bp:go_glucose_catabolic_p...          SET       8      0.55662     0.011471      0.38483     0.074037 GO_bp:go_glucose_catabolic_process
GO_bp:go_antigen_processing_...3         SET      12    -0.074542   -0.0018812      0.30437      0.59673 GO_bp:go_antigen_processing_and_presentation_of_endogenous_antigen
GO_bp:go_regulation_of_camp_...1         SET      16      0.11027     0.003213       0.2494       0.3292 GO_bp:go_regulation_of_camp_dependent_protein_kinase_activity
GO_bp:go_regulation_of_trans...12        SET      27      -0.1968   -0.0074469      0.17198      0.87374 GO_bp:go_regulation_of_transcription_involved_in_g1_s_transition_of_mitotic_cell_cycle
GO_bp:go_positive_regulation...770       SET      55      0.20409     0.011014      0.13792     0.069473 GO_bp:go_positive_regulation_of_striated_muscle_cell_differentiation
GO_bp:go_inorganic_ion_trans...          SET     773     0.052042     0.010326     0.038569     0.088625 GO_bp:go_inorganic_ion_transmembrane_transport
GO_bp:go_positive_regulation...381       SET      32     -0.11856   -0.0048835      0.17565      0.75016 GO_bp:go_positive_regulation_of_insulin_secretion_involved_in_cellular_response_to_glucose_stimulus
GO_bp:go_negative_regulation...98        SET     581     0.029716    0.0051387      0.04132      0.23602 GO_bp:go_negative_regulation_of_cell_cycle
GO_bp:go_positive_regulation...189       SET      32     0.075431     0.003107      0.17265       0.3311 GO_bp:go_positive_regulation_of_cyclin_dependent_protein_kinase_activity
GO_bp:go_axonal_fasciculation            SET      23    0.0012154   4.2452e-05      0.22898      0.49788 GO_bp:go_axonal_fasciculation
GO_bp:go_intrinsic_apoptotic...5         SET      57      -0.1804   -0.0099105      0.12325      0.92835 GO_bp:go_intrinsic_apoptotic_signaling_pathway_in_response_to_endoplasmic_reticulum_stress
GO_bp:go_regulation_of_defen...2         SET      17     -0.22805   -0.0068493      0.24232      0.82667 GO_bp:go_regulation_of_defense_response_to_bacterium
GO_bp:go_positive_regulation...610       SET      46     -0.11985   -0.0059168      0.14849       0.7902 GO_bp:go_positive_regulation_of_pathway_restricted_smad_protein_phosphorylation
GO_bp:go_folic_acid_metaboli...          SET      19     0.028804   0.00091454      0.21751      0.44732 GO_bp:go_folic_acid_metabolic_process
GO_bp:go_regionalization                 SET     331     0.036916    0.0048513     0.062602       0.2777 GO_bp:go_regionalization
GO_bp:go_central_nervous_sys...1         SET     917      0.12233      0.02633     0.035975   0.00033724 GO_bp:go_central_nervous_system_development
GO_bp:go_response_to_water               SET      15     -0.38116    -0.010754      0.25923      0.92926 GO_bp:go_response_to_water
GO_bp:go_regulation_of_cell_...27        SET      79     -0.18192    -0.011759      0.12087      0.93384 GO_bp:go_regulation_of_cell_killing
GO_bp:go_regulation_of_carbo...2         SET      78    -0.044379   -0.0028504      0.11203        0.654 GO_bp:go_regulation_of_carbohydrate_catabolic_process
GO_bp:go_regulation_of_respi...2         SET      21      0.18124    0.0060495      0.26651      0.24823 GO_bp:go_regulation_of_respiratory_gaseous_exchange
GO_bp:go_glycosyl_compound_b...          SET      39     0.077571    0.0035267      0.16254       0.3166 GO_bp:go_glycosyl_compound_biosynthetic_process
GO_bp:go_response_to_oxidati...          SET     409    -0.018498   -0.0026966     0.050277      0.64354 GO_bp:go_response_to_oxidative_stress
GO_bp:go_regulation_of_jun_k...          SET      83      -0.1544    -0.010229      0.11426       0.9117 GO_bp:go_regulation_of_jun_kinase_activity
GO_bp:go_cerebellar_purkinje...2         SET      24     -0.26764    -0.009549       0.1968      0.91307 GO_bp:go_cerebellar_purkinje_cell_layer_development
GO_bp:go_phospholipid_efflux             SET      12     -0.16889   -0.0042624      0.35755      0.68166 GO_bp:go_phospholipid_efflux
GO_bp:go_mucopolysaccharide_...          SET      18      0.26924    0.0083207      0.26053      0.15071 GO_bp:go_mucopolysaccharide_metabolic_process
